sample_id,split,condition,run_id,true_stage,pred_stage,q_true,q_hat,uncertainty,entropy,misclassified,PC1,PC2,representation
test_C6_00250,test_C6,C6,262,late,late,0.8007821515947479,0.7271155118942261,0.0130816102027893,0.0715171102259118,0,6.506026886829524,-0.11384302164274333,Raw features
test_C6_00251,test_C6,C6,263,late,late,0.8075297434212836,0.7276288866996765,0.0130185484886169,0.0712309178135081,0,6.3439026536028065,-0.3059876549589073,Raw features
test_C6_00252,test_C6,C6,264,late,late,0.8142773352478189,0.727565348148346,0.0130444169044494,0.0713455032874411,0,5.983963328974671,-0.3965111172012042,Raw features
test_C6_00253,test_C6,C6,265,late,late,0.8210249269902141,0.7282912135124207,0.0129681229591369,0.0709892072976201,0,5.871952816095987,-0.7700601361994635,Raw features
test_C6_00254,test_C6,C6,266,late,late,0.8277725187326093,0.7279256582260132,0.0130257606506347,0.0712444814349491,0,5.8981972588110345,-0.8766837420894575,Raw features
test_C6_00255,test_C6,C6,267,late,late,0.8345201104750046,0.7278257012367249,0.0130261182785034,0.071239679912959,0,5.6226375068131205,-0.6056545820025495,Raw features
test_C6_00256,test_C6,C6,268,late,late,0.8412677022173995,0.7243006229400635,0.0134593844413757,0.0731844319551595,0,4.862179894060644,1.538074339877585,Raw features
test_C6_00257,test_C6,C6,269,late,late,0.8480152939597948,0.7272902727127075,0.0131328105926513,0.0717349012953888,0,5.707992599496192,-0.9212663104775075,Raw features
test_C6_00258,test_C6,C6,270,late,late,0.8547628857021901,0.7257544994354248,0.0133571624755859,0.0727454589108452,0,5.790682168502748,-0.3697790204105804,Raw features
test_C6_00259,test_C6,C6,271,late,late,0.8615104774445851,0.726554274559021,0.0132803320884704,0.0724147846019261,0,5.414425437326116,-0.8701173350827429,Raw features
test_C6_00260,test_C6,C6,272,late,late,0.8682580691869803,0.723988950252533,0.0136371254920959,0.0740356577095494,0,5.662176703476996,-0.5115095159785984,Raw features
test_C6_00261,test_C6,C6,273,late,late,0.8750056609293755,0.7256709337234497,0.013384997844696,0.072895058873528,0,5.552072161607298,-0.6030580528731001,Raw features
test_C6_00262,test_C6,C6,274,late,late,0.8817532527559108,0.724215030670166,0.0136527419090271,0.0741088741380875,0,4.896145181219493,-0.980324901985698,Raw features
test_C6_00263,test_C6,C6,275,late,late,0.8885008445824465,0.7245842218399048,0.0136080980300903,0.073917538912231,0,4.8877757198375775,-1.3179349601157662,Raw features
test_C6_00264,test_C6,C6,276,late,late,0.895248436408982,0.7225261330604553,0.0139763355255126,0.0755869087483163,0,4.665551139456636,-1.4852308564150671,Raw features
test_C6_00265,test_C6,C6,277,late,late,0.9019960282355176,0.7235239148139954,0.0138592720031738,0.0750486499950545,0,4.742809515418196,-1.2309976134113976,Raw features
test_C6_00266,test_C6,C6,278,late,late,0.9087436200620532,0.7216888070106506,0.0142425298690795,0.076770151610148,0,4.070241781422493,-1.338708294212393,Raw features
test_C6_00267,test_C6,C6,279,late,late,0.9154912118885886,0.7138045430183411,0.0156276226043701,0.0828621911440451,0,3.1484250991991387,2.454037498659884,Raw features
test_C6_00268,test_C6,C6,280,late,late,0.9222388037151243,0.7212038040161133,0.0144916176795959,0.0779049248707605,0,4.694097290003777,-2.0733056309314515,Raw features
test_C6_00269,test_C6,C6,281,late,late,0.9289863954575196,0.7178779244422913,0.0151605010032653,0.0808514792107774,0,4.572201906890379,-1.1443021658116634,Raw features
test_C6_00270,test_C6,C6,282,late,late,0.9357339871999144,0.7195775508880615,0.014947235584259,0.0799335407843303,0,4.563497304815437,-1.0203913998656846,Raw features
test_C6_00271,test_C6,C6,283,late,late,0.9424815789423098,0.7140624523162842,0.0161485075950622,0.0852476388104828,0,4.382700831281753,-1.2452854968084677,Raw features
test_C6_00272,test_C6,C6,284,late,late,0.949229170684705,0.7171517014503479,0.0152820944786071,0.0814298320290186,0,4.018733158431797,-1.4701501426480736,Raw features
test_C6_00273,test_C6,C6,285,late,late,0.9559767624271,0.7151066660881042,0.0158785581588745,0.0840622528964635,0,4.310149390563578,-1.3424369441643031,Raw features
test_C6_00274,test_C6,C6,286,late,late,0.9618936363706976,0.7161245346069336,0.0156193971633911,0.0829170220837201,0,4.207572466223342,-1.5359804605001108,Raw features
test_C6_00275,test_C6,C6,287,late,late,0.9669797925154976,0.7125243544578552,0.0164901614189147,0.0867372160625579,0,4.581515829026067,-1.3601266311306324,Raw features
test_C6_00276,test_C6,C6,288,late,late,0.9712352308615,0.7172452807426453,0.0154167413711547,0.0820028407804121,0,6.024834863989728,-0.5255798279163754,Raw features
test_C6_00277,test_C6,C6,289,late,late,0.9746599514087048,0.7178816199302673,0.015169620513916,0.0809121696349148,0,6.492982651999353,2.4128479189037106,Raw features
test_C6_00278,test_C6,C6,290,late,late,0.9772539541571122,0.7199472784996033,0.0146746039390563,0.0787017944122258,0,5.34220849769674,0.8625172466107168,Raw features
test_C6_00279,test_C6,C6,291,late,late,0.9790172391067218,0.7208319306373596,0.0144116878509521,0.0775290294479573,0,5.654218077008468,1.1462627196251503,Raw features
test_C6_00280,test_C6,C6,292,late,late,0.979949806257534,0.7222868204116821,0.0141221284866333,0.076214185549095,0,5.577938502760001,1.0527627889050504,Raw features
test_C6_00281,test_C6,C6,293,late,late,0.980882373408346,0.723466694355011,0.0138117671012878,0.0748189025932773,0,5.561770305399051,1.1331346882589894,Raw features
test_C6_00282,test_C6,C6,294,late,late,0.9818149405591582,0.7245869636535645,0.0136111378669738,0.0739040634543295,0,5.68229505897991,0.951071695916468,Raw features
test_C6_00283,test_C6,C6,295,late,late,0.9827475077099702,0.726219117641449,0.0133336186408996,0.0726417107704436,0,5.134999617027235,0.7672703653345428,Raw features
test_C6_00284,test_C6,C6,296,late,late,0.9836800748607823,0.7263782620429993,0.013276994228363,0.0723682952894373,0,4.896201849046697,0.4491339379840065,Raw features
test_C6_00285,test_C6,C6,297,late,late,0.9846126420115944,0.7266040444374084,0.0131940841674804,0.0719865878548467,0,4.783762253339342,0.8028296767949756,Raw features
test_C6_00286,test_C6,C6,298,late,late,0.9855452091624064,0.7262866497039795,0.0131996870040893,0.0720010127662491,0,4.8752154518312905,0.7302518137776813,Raw features
test_C6_00287,test_C6,C6,299,late,late,0.9864777763132186,0.7251976728439331,0.0133076310157775,0.0724745526998055,0,4.291843121304527,0.9609594585435711,Raw features
test_C6_00288,test_C6,C6,300,late,late,0.9874103434640308,0.7242662310600281,0.0134720206260681,0.073212854523889,0,3.5043984546609086,0.798674506131083,Raw features
test_C6_00289,test_C6,C6,301,late,late,0.9883429106148428,0.724574089050293,0.0134217143058776,0.0729936324923499,0,5.001702832955734,1.787168596520755,Raw features
test_C6_00290,test_C6,C6,302,late,late,0.9892754777656552,0.7233025431632996,0.0135897994041442,0.0737446502115342,0,4.629023756332246,1.9010448725450964,Raw features
test_C6_00291,test_C6,C6,303,late,late,0.9902080449164672,0.7231982350349426,0.0136229395866394,0.0738976682068201,0,4.342492235798565,1.738142241018633,Raw features
test_C6_00292,test_C6,C6,304,late,late,0.9911406120672792,0.7223459482192993,0.0137640833854675,0.0745374777938102,0,3.9634732215132202,1.2075607302989588,Raw features
test_C6_00293,test_C6,C6,305,late,late,0.9920731792180912,0.7228519320487976,0.0136967301368713,0.074236765524654,0,4.147550160548028,1.2577140177522568,Raw features
test_C6_00294,test_C6,C6,306,late,late,0.9930057463689036,0.7220061421394348,0.0138409733772277,0.0748871343909359,0,4.098086455879974,1.6377215573802062,Raw features
test_C6_00295,test_C6,C6,307,late,late,0.9939383135197154,0.7220006585121155,0.013851523399353,0.0749356718102623,0,3.772356890655848,1.3499196786534602,Raw features
test_C6_00296,test_C6,C6,308,late,late,0.9948708806705276,0.7212540507316589,0.0139592885971069,0.0754195540051674,0,3.8724560460577915,1.6511474675033702,Raw features
test_C6_00297,test_C6,C6,309,late,late,0.9958034478213396,0.7216882109642029,0.0138845443725585,0.0750775947632094,0,3.5869957765747857,1.3825548301253237,Raw features
test_C6_00298,test_C6,C6,310,late,late,0.996736014972152,0.7211099863052368,0.0139688253402709,0.0754514013883107,0,3.4765995394497584,1.5298711448723004,Raw features
test_C6_00299,test_C6,C6,311,late,late,0.9976685821229638,0.7194292545318604,0.0142303705215454,0.0766075373526927,0,2.2916722272779255,1.0205213237906852,Raw features
test_C6_00300,test_C6,C6,312,late,late,0.998601149273776,0.720753014087677,0.0140163302421569,0.0756514105500787,0,3.4330078815456906,1.4993340130515578,Raw features
test_C6_00301,test_C6,C6,313,late,late,0.999067432849182,0.7187787294387817,0.014320433139801,0.0770006924837795,0,3.130013809881235,1.6403782086261067,Raw features
test_C6_00302,test_C6,C6,314,late,late,0.9995337164245882,0.718859076499939,0.0143164992332458,0.0769824019402664,0,3.1189857550986284,1.4448268653231136,Raw features
test_C6_00303,test_C6,C6,315,late,late,0.999999999999994,0.7168352007865906,0.0147035717964172,0.0787031779016128,0,3.060878433793912,1.4949616969338448,Raw features
final_train_00000,final_train,C1,12,early,early,0.1932077187551013,0.3069212138652801,0.0450387597084045,0.1929859185858363,0,3.3640488370814827,6.762363791682578,Shared h_ct
final_train_00001,final_train,C1,13,early,early,0.2101847712464187,0.3075820207595825,0.0453616380691528,0.1940939308213459,0,3.368195432683609,6.769231637236226,Shared h_ct
final_train_00002,final_train,C1,14,early,early,0.2253597093096253,0.3065766096115112,0.0452011227607727,0.1935331022020063,0,3.379605645168174,6.763758884928854,Shared h_ct
final_train_00003,final_train,C1,15,early,early,0.2388500265425312,0.3061904907226562,0.0451727509498596,0.1934157090584351,0,3.3898845827576283,6.746303246039861,Shared h_ct
final_train_00004,final_train,C1,16,early,early,0.2507679649311761,0.3063053786754608,0.0452972054481506,0.1938784862583782,0,3.3815430292675637,6.752916629821236,Shared h_ct
final_train_00005,final_train,C1,17,early,early,0.2612206852652242,0.3065139353275299,0.0453401803970336,0.1941054327723278,0,3.3586686443915186,6.743176929858417,Shared h_ct
final_train_00006,final_train,C1,18,early,early,0.2703104335047634,0.3062337934970855,0.0453397631645202,0.1941990488875131,0,3.3293457329824796,6.742962683083141,Shared h_ct
final_train_00007,final_train,C1,19,early,early,0.2781347032038214,0.3062550127506256,0.0453216433525085,0.1941927824944074,0,3.310084610936894,6.7331954422358535,Shared h_ct
final_train_00008,final_train,C1,20,early,early,0.284786393978896,0.3062621653079986,0.0452966690063476,0.1941702940100583,0,3.2903998808137187,6.735963988919864,Shared h_ct
final_train_00009,final_train,C1,21,early,early,0.290353966081007,0.3087629079818725,0.0463314056396484,0.1979313505994137,0,3.200589854857902,6.79444371955185,Shared h_ct
final_train_00010,final_train,C1,22,early,early,0.2949215912584859,0.3083017766475677,0.0459238290786743,0.1964951936703838,0,3.2216480758078,6.78758114803557,Shared h_ct
final_train_00011,final_train,C1,23,early,early,0.2985692998285967,0.3081865012645721,0.0459142923355102,0.1964317837401474,0,3.2258228461717193,6.7629807399922095,Shared h_ct
final_train_00012,final_train,C1,24,early,early,0.3013731241569073,0.3086109161376953,0.0460733175277709,0.1969875938195538,0,3.2217019740898505,6.75088604925098,Shared h_ct
final_train_00013,final_train,C1,25,early,early,0.3034055671124052,0.308933824300766,0.0464414358139038,0.1983115660356459,0,3.188553375769849,6.749971692675134,Shared h_ct
final_train_00014,final_train,C1,26,early,early,0.304808296554342,0.3086951971054077,0.0463070273399353,0.1978520169776058,0,3.1900787715600845,6.736973574155775,Shared h_ct
final_train_00015,final_train,C1,27,early,early,0.3057115883934917,0.3088741302490234,0.0464662909507751,0.1984252970014281,0,3.1760652375595932,6.7250753146213516,Shared h_ct
final_train_00016,final_train,C1,28,early,early,0.3062348967301653,0.3089090585708618,0.0464434027671813,0.1983444035631544,0,3.175915018271709,6.717320170023282,Shared h_ct
final_train_00017,final_train,C1,29,early,early,0.3064874039598791,0.3099898993968963,0.0469799637794494,0.2002057800243575,0,3.152316825625824,6.699803347739465,Shared h_ct
final_train_00018,final_train,C1,30,early,early,0.3065685515019318,0.3095602989196777,0.0468138456344604,0.199624280445942,0,3.1580488463589917,6.694617088310988,Shared h_ct
final_train_00019,final_train,C1,31,early,early,0.3065685515019318,0.3097630441188812,0.0468005537986755,0.1995814194021886,0,3.156202886977324,6.691188903796206,Shared h_ct
final_train_00020,final_train,C1,32,early,early,0.3065685515019318,0.3098668754100799,0.0467878580093383,0.1995551195402146,0,3.1494247077806605,6.693097198713218,Shared h_ct
final_train_00021,final_train,C1,33,early,early,0.3065685515019318,0.3093853294849396,0.0464153289794921,0.1980809980347715,0,3.2085447633820037,6.658350881624629,Shared h_ct
final_train_00022,final_train,C1,34,early,early,0.3065685515019318,0.3089742958545685,0.0460484623908996,0.1968054072563593,0,3.228630267908269,6.675975846790576,Shared h_ct
final_train_00023,final_train,C1,35,early,early,0.3065685515019318,0.3087579011917114,0.0458760857582092,0.1961382262813014,0,3.251287110297322,6.6726791597444715,Shared h_ct
final_train_00024,final_train,C1,36,early,early,0.3065685515019318,0.308780699968338,0.0457567572593688,0.1956669853815792,0,3.2702347013286723,6.682765377008844,Shared h_ct
final_train_00025,final_train,C1,37,early,early,0.3065685515019318,0.3090350031852722,0.0457549691200256,0.1955992757833461,0,3.2863067154311265,6.684710876719982,Shared h_ct
final_train_00026,final_train,C1,38,early,early,0.3065685515019318,0.308789849281311,0.0455291867256164,0.1948459793757597,0,3.2924549439370434,6.707660585383503,Shared h_ct
final_train_00027,final_train,C1,39,early,early,0.3065685515019318,0.3085843324661255,0.0454654693603515,0.1945453552701429,0,3.3168656772870873,6.703913824089417,Shared h_ct
final_train_00028,final_train,C1,40,early,early,0.3065685515019318,0.3084124624729156,0.0453826785087585,0.1942207235545757,0,3.331711953571091,6.71488949002884,Shared h_ct
final_train_00029,final_train,C1,41,early,early,0.3065685515019318,0.3086057901382446,0.0455585122108459,0.1947159720642484,0,3.3583947942226944,6.704927103813422,Shared h_ct
final_train_00030,final_train,C1,42,early,early,0.306573991186115,0.3079460263252258,0.0453690886497497,0.1941021368123177,0,3.361163198343675,6.720735094764307,Shared h_ct
final_train_00031,final_train,C1,43,early,early,0.3071984571013968,0.3077532649040222,0.0453950762748718,0.1941527155566709,0,3.3774095888817235,6.719361452542062,Shared h_ct
final_train_00032,final_train,C1,44,early,early,0.3084141906933186,0.3074972331523895,0.0454429984092712,0.1943103790923003,0,3.379266405327369,6.71748657334937,Shared h_ct
final_train_00033,final_train,C1,45,early,early,0.3101936943077262,0.3072044253349304,0.0451809167861938,0.1934864297806281,0,3.362617646689404,6.728840252781879,Shared h_ct
final_train_00034,final_train,C1,46,early,early,0.3125097736542056,0.3071514070034027,0.0451699495315551,0.1934402185223789,0,3.364010760084526,6.726729220264853,Shared h_ct
final_train_00035,final_train,C1,81,early,early,0.3653598274439764,0.3079195618629455,0.0452377200126647,0.1937310496933153,0,3.3316671508736704,6.733973919367241,Shared h_ct
final_train_00036,final_train,C1,82,early,early,0.3653598274439764,0.3078261911869049,0.0452144742012023,0.1935756105916022,0,3.3548901164222658,6.734948762379667,Shared h_ct
final_train_00037,final_train,C1,83,early,early,0.3653598274439764,0.3078698515892029,0.0452664494514465,0.193663150204382,0,3.3797324529051935,6.731993060469722,Shared h_ct
final_train_00038,final_train,C1,84,early,early,0.3653598274439764,0.3079384267330169,0.045399010181427,0.1940485062531402,0,3.3985825847132785,6.73258635604016,Shared h_ct
final_train_00039,final_train,C1,85,early,early,0.3653598274439764,0.3077737092971802,0.045501172542572,0.1943290155081601,0,3.4175045207748065,6.733610274524577,Shared h_ct
final_train_00040,final_train,C1,86,early,early,0.3653598274439764,0.3076265752315521,0.0455303788185119,0.1943606187461175,0,3.438808610276278,6.733566763717553,Shared h_ct
final_train_00041,final_train,C1,87,early,early,0.3653598274439764,0.3076691627502441,0.045629858970642,0.1946583809276102,0,3.4465957606483726,6.7299923907811054,Shared h_ct
final_train_00042,final_train,C1,88,early,early,0.3653598274439764,0.3074655830860138,0.0455461740493774,0.1943532130088107,0,3.4503438503493733,6.725325722631133,Shared h_ct
final_train_00043,final_train,C1,89,early,early,0.3653598274439764,0.3074977993965149,0.0456257462501525,0.1945764295268641,0,3.4570341913020624,6.714999321803449,Shared h_ct
final_train_00044,final_train,C1,90,early,early,0.3653598274439764,0.307630717754364,0.0457944273948669,0.1951111753021727,0,3.460473348858883,6.703580169805626,Shared h_ct
final_train_00045,final_train,C1,91,early,early,0.3653598274439764,0.307767242193222,0.0460507273674011,0.1959579793159729,0,3.4570032647498965,6.694917983441935,Shared h_ct
final_train_00046,final_train,C1,92,early,early,0.3653598274439764,0.3079173564910888,0.0461447834968566,0.1962657921409533,0,3.4596601056914027,6.69676539562958,Shared h_ct
final_train_00047,final_train,C1,93,early,early,0.3653598274439764,0.3080745935440063,0.0462622642517089,0.1966421826359391,0,3.4639968530526994,6.695932289152886,Shared h_ct
final_train_00048,final_train,C1,94,early,early,0.3653598274439764,0.3081502318382263,0.0463626384735107,0.1968973279188645,0,3.477179246337741,6.680254095484787,Shared h_ct
final_train_00049,final_train,C1,95,early,early,0.3653598274439764,0.3082956671714782,0.0466516017913818,0.1977593231886784,0,3.49025473948547,6.653097873145474,Shared h_ct
final_train_00050,final_train,C1,96,early,early,0.3653598274439764,0.3084698021411896,0.0470215678215026,0.1988623304478763,0,3.508086916185367,6.618874568340316,Shared h_ct
final_train_00051,final_train,C1,97,early,early,0.3653598274439764,0.3091534376144409,0.0483351349830627,0.2031027796734399,0,3.5043842193994195,6.57221281229852,Shared h_ct
final_train_00052,final_train,C1,98,early,early,0.3653598274439764,0.3092960119247436,0.0488194227218627,0.2047491456075614,0,3.4854637785996627,6.559132439057141,Shared h_ct
final_train_00053,final_train,C1,99,early,early,0.3653598274439764,0.3111666440963745,0.0506309270858764,0.2105518663143127,0,3.4701384593076323,6.476349855494856,Shared h_ct
final_train_00054,final_train,C1,100,early,early,0.3653598274439764,0.3126412630081177,0.0519933700561523,0.2149540210346952,0,3.4426818778454447,6.43071861209418,Shared h_ct
final_train_00055,final_train,C1,101,early,early,0.3653598274439764,0.3157617151737213,0.0553084015846252,0.225356911771245,0,3.4179785841434027,6.287262671488296,Shared h_ct
final_train_00056,final_train,C1,102,early,early,0.3653598274439764,0.3176044225692749,0.0564869046211242,0.2293391367718162,0,3.3572881395964798,6.2707097475871505,Shared h_ct
final_train_00057,final_train,C1,103,early,early,0.3653598274439764,0.3209513425827026,0.0608904957771301,0.2428638577464534,0,3.315982232922446,6.100129720349592,Shared h_ct
final_train_00058,final_train,C1,104,early,early,0.3653598274439764,0.3234797120094299,0.0627511143684387,0.2487953107843006,0,3.262469526651803,6.062078615150091,Shared h_ct
final_train_00059,final_train,C1,105,early,early,0.3653598274439764,0.3291017115116119,0.069753885269165,0.2694488541703473,0,3.229154762718062,5.827705033762718,Shared h_ct
final_train_00060,final_train,C1,106,early,early,0.3653598274439764,0.3311344087123871,0.0706767439842224,0.2724553936261867,0,3.1911235764366737,5.828734440015878,Shared h_ct
final_train_00061,final_train,C1,107,early,early,0.3653598274439764,0.3360116481781006,0.0764238834381103,0.2888421472338315,0,3.164366127913478,5.645740415880661,Shared h_ct
final_train_00062,final_train,C1,108,early,early,0.3653598274439764,0.3380531668663025,0.0787127614021301,0.2952343564920272,0,3.1566632242747015,5.58116760385249,Shared h_ct
final_train_00063,final_train,C1,109,early,early,0.3653598274439764,0.3362202048301697,0.0760098695755004,0.2878193416682139,0,3.1449615241276967,5.659565526479745,Shared h_ct
final_train_00064,final_train,C1,110,early,early,0.3653598274439764,0.3350599110126495,0.0740774869918823,0.2824100880558425,0,3.150005019668896,5.726791074843843,Shared h_ct
final_train_00065,final_train,C1,111,early,early,0.3653598274439764,0.3341628611087799,0.073984682559967,0.2815636909506856,0,3.226209921729357,5.709078991831713,Shared h_ct
final_train_00066,final_train,C1,112,early,early,0.3653598274439764,0.3335143029689789,0.0745397210121154,0.2822877170632024,0,3.3150286284227324,5.6621487980869745,Shared h_ct
final_train_00067,final_train,C1,113,early,early,0.3653598274439764,0.3355473577976227,0.0824376940727233,0.302444642013811,0,3.434690736287473,5.399756398011701,Shared h_ct
final_train_00068,final_train,C1,114,early,early,0.3653598274439764,0.3362325429916382,0.0871737003326416,0.3136183804840918,0,3.517867575546865,5.263906345832819,Shared h_ct
final_train_00069,final_train,C1,115,early,early,0.3653598274439764,0.337738424539566,0.1056299209594726,0.3569048607875459,0,3.628867706882682,4.842309516046394,Shared h_ct
final_train_00070,final_train,C1,116,early,early,0.3653598274439764,0.3350794911384582,0.1361774206161499,0.4203009832572655,0,3.784765029751507,4.311986906489959,Shared h_ct
final_train_00071,final_train,C1,117,middle,early,0.3653750407856588,0.3337719738483429,0.2212059497833252,0.5579248650070024,1,4.036365333618518,3.287295933672432,Shared h_ct
final_train_00072,final_train,C1,118,middle,early,0.3657507629788943,0.3352830111980438,0.3374987244606018,0.6769534015426251,1,4.2485291173221436,2.3584238480089477,Shared h_ct
final_train_00073,final_train,C1,119,middle,middle,0.3664791357373907,0.3358680307865143,0.4759057760238647,0.738219737046447,0,4.498855359266084,0.8251090048783821,Shared h_ct
final_train_00074,final_train,C1,120,middle,middle,0.3675522118110934,0.3420498371124267,0.2711503505706787,0.6175750678888948,0,4.625201990854481,-0.7259665350605817,Shared h_ct
final_train_00075,final_train,C1,121,middle,middle,0.3689619779672225,0.3546786904335022,0.1421863436698913,0.4328843075221735,0,4.6428266596837355,-2.2171528604421344,Shared h_ct
final_train_00076,final_train,C1,122,middle,middle,0.3707003775266679,0.3630933761596679,0.0917549133300781,0.3251812049990271,0,4.639221632461551,-3.1485212280476174,Shared h_ct
final_train_00077,final_train,C1,123,middle,middle,0.3727593324440388,0.3679217994213104,0.0770569443702697,0.2882209876263227,0,4.622215155451403,-3.516884886566915,Shared h_ct
final_train_00078,final_train,C1,124,middle,middle,0.3751155514960781,0.371532142162323,0.070084273815155,0.2695452372643066,0,4.596764892441954,-3.7205571574060095,Shared h_ct
final_train_00079,final_train,C1,125,middle,middle,0.3774156825406091,0.3738588094711303,0.0633091330528259,0.2505780860592535,0,4.5770216051595956,-3.945195833356247,Shared h_ct
final_train_00080,final_train,C1,126,middle,middle,0.3796595689344793,0.3799400329589844,0.0586397647857666,0.2370979622719141,0,4.536668016743538,-4.131885784274828,Shared h_ct
final_train_00081,final_train,C1,127,middle,middle,0.3818472046633026,0.3851348459720611,0.0548924803733825,0.2258335645559222,0,4.5227793202644655,-4.295049285271116,Shared h_ct
final_train_00082,final_train,C1,128,middle,middle,0.3839787307258092,0.391035795211792,0.0526863932609558,0.219201306325465,0,4.478601836463583,-4.411373976366719,Shared h_ct
final_train_00083,final_train,C1,129,middle,middle,0.3860544313543751,0.4075583219528198,0.0491679906845092,0.2086368457303108,0,4.30019611640712,-4.588364984080047,Shared h_ct
final_train_00084,final_train,C1,130,middle,middle,0.3880747301185457,0.4053619801998138,0.0485339760780334,0.2064045720408054,0,4.352546870407132,-4.584004339795681,Shared h_ct
final_train_00085,final_train,C1,131,middle,middle,0.3900401859466456,0.4099307060241699,0.0460681319236755,0.1984274536172372,0,4.3118514376294,-4.713666349483663,Shared h_ct
final_train_00086,final_train,C1,132,middle,middle,0.3919514889601747,0.409759372472763,0.045049250125885,0.1950425976321674,0,4.3144804192588735,-4.759901247950809,Shared h_ct
final_train_00087,final_train,C1,133,middle,middle,0.3938094562847998,0.4119146764278412,0.0434703826904296,0.1897957412593083,0,4.296918552462323,-4.856296569495394,Shared h_ct
final_train_00088,final_train,C1,134,middle,middle,0.3956150277677376,0.4132172763347626,0.0430646538734436,0.1884393112971081,0,4.320575904620272,-4.936868379006769,Shared h_ct
final_train_00089,final_train,C1,135,middle,middle,0.3973692615664245,0.4161224067211151,0.0418974161148071,0.1845137822341599,0,4.314565135560907,-5.0756142065530545,Shared h_ct
final_train_00090,final_train,C1,136,middle,middle,0.3990733297137865,0.4158859848976135,0.0412455201148986,0.1822431777504626,0,4.34014651669719,-5.1271105905798935,Shared h_ct
final_train_00091,final_train,C1,137,middle,middle,0.4007285136015975,0.4176861345767975,0.0403507351875305,0.1791719398203499,0,4.347684877454742,-5.243022403416405,Shared h_ct
final_train_00092,final_train,C1,138,middle,middle,0.4023361994053349,0.4171173274517059,0.0397566556930542,0.1770819756470028,0,4.349829126360034,-5.263274018914206,Shared h_ct
final_train_00093,final_train,C1,139,middle,middle,0.4038978734973322,0.4167356193065643,0.0393959879875183,0.1758089483930429,0,4.365556544682343,-5.3028668878297065,Shared h_ct
final_train_00094,final_train,C1,140,middle,middle,0.4054151177780255,0.4165925681591034,0.0392123460769653,0.1751667244814364,0,4.3743922291952035,-5.349325653127927,Shared h_ct
final_train_00095,final_train,C1,141,middle,middle,0.4068896049486924,0.4174377918243408,0.0391014218330383,0.1747905374407722,0,4.361757119252162,-5.362615679154265,Shared h_ct
final_train_00096,final_train,C1,142,middle,middle,0.408323093924605,0.4172603189945221,0.0391818881034851,0.1750753599274103,0,4.355249647668677,-5.358170113428761,Shared h_ct
final_train_00097,final_train,C1,143,middle,middle,0.4097174250960695,0.4172000586986542,0.0390759110450744,0.1747035132456072,0,4.355547373476447,-5.3684058382509745,Shared h_ct
final_train_00098,final_train,C1,144,middle,middle,0.4110745154022457,0.4182195663452148,0.0390263795852661,0.174542594440832,0,4.336074746068031,-5.373976379613559,Shared h_ct
final_train_00099,final_train,C1,145,middle,middle,0.412396354013427,0.4177169799804687,0.0388185977935791,0.1738013289654637,0,4.337242047361662,-5.376825012508531,Shared h_ct
final_train_00100,final_train,C1,146,middle,middle,0.4136849970187226,0.4186418354511261,0.0389012694358825,0.1741108508067458,0,4.307359193581411,-5.375314568262439,Shared h_ct
final_train_00101,final_train,C1,147,middle,middle,0.415073312552521,0.4180678427219391,0.038764476776123,0.1736213397089426,0,4.313344105588338,-5.3858095835557505,Shared h_ct
final_train_00102,final_train,C1,148,middle,middle,0.4167570950429893,0.4179641008377075,0.0389736294746398,0.1743635546378117,0,4.3062081412550075,-5.386519774812749,Shared h_ct
final_train_00103,final_train,C1,149,middle,middle,0.4187488378317533,0.4166063070297241,0.0389630794525146,0.1743082150623327,0,4.323547698424221,-5.38334177010379,Shared h_ct
final_train_00104,final_train,C1,150,middle,middle,0.4210603787275062,0.4170056879520416,0.0391786694526672,0.1750761466174538,0,4.310650755362943,-5.369543758744055,Shared h_ct
final_train_00105,final_train,C1,151,middle,middle,0.4237028864677913,0.4164596199989319,0.0391105413436889,0.1748296820522507,0,4.318233525643602,-5.3721279099069505,Shared h_ct
final_train_00106,final_train,C1,152,middle,middle,0.426686847964761,0.4165807366371155,0.0392296314239501,0.1752463836301589,0,4.311091194454301,-5.359160357175554,Shared h_ct
final_train_00107,final_train,C1,153,middle,middle,0.4300220574231143,0.4166890382766723,0.0393145680427551,0.1755464109364323,0,4.293832938561011,-5.341922555044579,Shared h_ct
final_train_00108,final_train,C1,154,middle,middle,0.433586856692523,0.417626678943634,0.0395578742027282,0.1764185246678412,0,4.274675945929288,-5.3491497191888,Shared h_ct
final_train_00109,final_train,C1,155,middle,middle,0.4371960074926133,0.4171444475650787,0.03981214761734,0.1773075793624298,0,4.266330071126623,-5.331420833385789,Shared h_ct
final_train_00110,final_train,C1,156,middle,middle,0.4408469062028606,0.4171189367771148,0.0400872826576232,0.178276415278334,0,4.262979756457831,-5.323598540646567,Shared h_ct
final_train_00111,final_train,C1,157,middle,middle,0.4445369276726433,0.4160110354423523,0.04057377576828,0.1799651404022155,0,4.244798901466566,-5.271774753123543,Shared h_ct
final_train_00112,final_train,C1,158,middle,middle,0.4482634286145747,0.4151612222194671,0.0407937169075012,0.1807194676450314,0,4.244552106816262,-5.2550847915171985,Shared h_ct
final_train_00113,final_train,C1,159,middle,middle,0.4520237516999001,0.4153031706809997,0.0416299700736999,0.183635700509317,0,4.2181255651385525,-5.228824037550304,Shared h_ct
