Setting,Task,Train_conditions,Test_condition,condition,run_id,true_stage,pred_stage,p_E,p_M,p_L,q_hat
Single-source,S2_C1_to_C6,C1,C6,C6,56,early,early,0.627813754295538,0.2959283148492219,0.0762579308542401,0.4247670769691467
Single-source,S2_C1_to_C6,C1,C6,C6,57,early,early,0.625254260870039,0.2978487811406135,0.0768969579883475,0.4242665767669678
Single-source,S2_C1_to_C6,C1,C6,C6,58,early,early,0.6183970120441542,0.3025680696085532,0.0790349183462925,0.4276923835277557
Single-source,S2_C1_to_C6,C1,C6,C6,59,early,early,0.6175727389052555,0.3036360055308323,0.078791255562912,0.4259292185306549
Single-source,S2_C1_to_C6,C1,C6,C6,60,early,early,0.6201701978484638,0.3020927499772788,0.0777370521732573,0.4260687530040741
Single-source,S2_C1_to_C6,C1,C6,C6,61,early,early,0.6097895435979215,0.3106277035757266,0.0795827528253518,0.4244822561740875
Single-source,S2_C1_to_C6,C1,C6,C6,62,early,early,0.6103000581662623,0.3116934122315819,0.0780065296011557,0.4232743382453918
Single-source,S2_C1_to_C6,C1,C6,C6,63,early,early,0.6010077453680098,0.3190204437291162,0.0799718109018739,0.4215196967124939
Single-source,S2_C1_to_C6,C1,C6,C6,64,early,early,0.6004596206526592,0.3197652696362416,0.0797751097100992,0.4208920001983642
Single-source,S2_C1_to_C6,C1,C6,C6,65,early,early,0.5657778613811346,0.3489484869323297,0.0852736516855357,0.4169453680515289
Single-source,S2_C1_to_C6,C1,C6,C6,66,early,early,0.5491907347559394,0.3638028975361224,0.0870063677069382,0.4167806208133697
Single-source,S2_C1_to_C6,C1,C6,C6,67,early,early,0.5250081360815302,0.3851307647897096,0.0898610991277601,0.4160946607589721
Single-source,S2_C1_to_C6,C1,C6,C6,68,early,early,0.506537909419432,0.4022319991751298,0.091230091404438,0.4156074821949005
Single-source,S2_C1_to_C6,C1,C6,C6,69,early,early,0.4690288844519763,0.43628404444909,0.0946870710979336,0.4154994487762451
Single-source,S2_C1_to_C6,C1,C6,C6,70,early,middle,0.4383670996244066,0.4648931925643968,0.0967397078101966,0.4149440228939056
Single-source,S2_C1_to_C6,C1,C6,C6,71,early,middle,0.4094487704954526,0.4924120011612579,0.0981392283422894,0.4143659472465515
Single-source,S2_C1_to_C6,C1,C6,C6,72,early,middle,0.3859440062247057,0.5157511500234413,0.098304843750853,0.4134934544563293
Single-source,S2_C1_to_C6,C1,C6,C6,73,early,middle,0.3484317839600998,0.5515036721761721,0.1000645438627281,0.4129209816455841
Single-source,S2_C1_to_C6,C1,C6,C6,74,early,middle,0.3214882358283508,0.5769926822257622,0.101519081944887,0.4130276441574096
Single-source,S2_C1_to_C6,C1,C6,C6,75,early,middle,0.3008634920112479,0.5974427418832317,0.1016937661045205,0.4117403328418731
Single-source,S2_C1_to_C6,C1,C6,C6,76,early,middle,0.2863526307141849,0.6106455202950429,0.1030018489897721,0.4138141274452209
Single-source,S2_C1_to_C6,C1,C6,C6,77,early,middle,0.2750291333897761,0.6217433286903902,0.1032275379188337,0.413090705871582
Single-source,S2_C1_to_C6,C1,C6,C6,78,early,middle,0.2722242370131622,0.6245895061383832,0.1031862568474546,0.4130809605121612
Single-source,S2_C1_to_C6,C1,C6,C6,79,early,middle,0.265906772909569,0.6308059856204555,0.1032872414689755,0.4120384752750397
Single-source,S2_C1_to_C6,C1,C6,C6,80,early,middle,0.2670686868492256,0.6298783172961611,0.1030529958536134,0.4133001565933227
Single-source,S2_C1_to_C6,C1,C6,C6,81,early,middle,0.2619579785542027,0.6345084730726681,0.1035335483721291,0.4124943017959595
Single-source,S2_C1_to_C6,C1,C6,C6,82,early,middle,0.2630617701974794,0.6329212829476272,0.1040169468538934,0.4124518036842346
Single-source,S2_C1_to_C6,C1,C6,C6,83,early,middle,0.2586423015145744,0.6368422848010804,0.1045154136833452,0.4121021628379822
Single-source,S2_C1_to_C6,C1,C6,C6,84,early,middle,0.2602064679709236,0.6352341591698112,0.1045593728582652,0.4117806255817413
Single-source,S2_C1_to_C6,C1,C6,C6,85,early,middle,0.2551971402151104,0.6396954458316254,0.1051074139522641,0.4119832813739776
Single-source,S2_C1_to_C6,C1,C6,C6,86,early,middle,0.2517585779038657,0.6428346778821731,0.1054067442129613,0.4122807085514068
Single-source,S2_C1_to_C6,C1,C6,C6,87,early,middle,0.2482900632501879,0.6445465418720929,0.1071633948767191,0.4158664345741272
Single-source,S2_C1_to_C6,C1,C6,C6,88,early,middle,0.2437972126108559,0.6483317251501187,0.1078710622380253,0.4154656827449798
Single-source,S2_C1_to_C6,C1,C6,C6,89,early,middle,0.2475230607650012,0.6451877030391926,0.1072892361948062,0.4148358404636383
Single-source,S2_C1_to_C6,C1,C6,C6,90,early,middle,0.2395724447941806,0.6515988090361141,0.1088287461687052,0.4149155020713806
Single-source,S2_C1_to_C6,C1,C6,C6,91,early,middle,0.2415856062486775,0.6489363543859858,0.1094780393643366,0.4156062304973602
Single-source,S2_C1_to_C6,C1,C6,C6,92,early,middle,0.2344530150488492,0.6548983957170522,0.1106485892330984,0.4156727194786072
Single-source,S2_C1_to_C6,C1,C6,C6,93,early,middle,0.2371611009762476,0.6527892143180173,0.1100496847047349,0.4144688844680786
Single-source,S2_C1_to_C6,C1,C6,C6,94,early,middle,0.2299919964161203,0.6594164898969143,0.1105915136859653,0.4148984551429748
Single-source,S2_C1_to_C6,C1,C6,C6,95,early,middle,0.2303922365033322,0.6589791952937091,0.1106285682019586,0.4148129224777221
Single-source,S2_C1_to_C6,C1,C6,C6,96,middle,middle,0.2233588529959323,0.6643915404259161,0.1122496065771515,0.4152772426605224
Single-source,S2_C1_to_C6,C1,C6,C6,97,middle,middle,0.2172511950206404,0.6689930963447093,0.1137557086336503,0.4147946536540985
Single-source,S2_C1_to_C6,C1,C6,C6,98,middle,middle,0.2155556813790861,0.6708787142234715,0.1135656043964423,0.414470911026001
Single-source,S2_C1_to_C6,C1,C6,C6,99,middle,middle,0.2129420705554093,0.6729302061242441,0.1141277233193465,0.4147981107234955
Single-source,S2_C1_to_C6,C1,C6,C6,100,middle,middle,0.2136940666993108,0.6720136199083314,0.1142923133913578,0.4141381978988647
Single-source,S2_C1_to_C6,C1,C6,C6,101,middle,middle,0.2103324633375853,0.6753015316540608,0.1143660050073539,0.4145474135875702
Single-source,S2_C1_to_C6,C1,C6,C6,102,middle,middle,0.2083484144478037,0.6763925402126683,0.115259045338528,0.4146130084991455
Single-source,S2_C1_to_C6,C1,C6,C6,103,middle,middle,0.2078787385665924,0.6760485963645124,0.1160726650678951,0.4143298268318176
Single-source,S2_C1_to_C6,C1,C6,C6,104,middle,middle,0.2076899277888782,0.6750657866725677,0.117244285537554,0.4147316515445709
Single-source,S2_C1_to_C6,C1,C6,C6,105,middle,middle,0.2066074983033191,0.6756320683629637,0.1177604333327172,0.4150893092155456
Single-source,S2_C1_to_C6,C1,C6,C6,106,middle,middle,0.2067884852873365,0.6745412933326643,0.1186702213789991,0.4158200323581695
Single-source,S2_C1_to_C6,C1,C6,C6,107,middle,middle,0.2066329840176266,0.6742382862133486,0.1191287297680249,0.4166480302810669
Single-source,S2_C1_to_C6,C1,C6,C6,108,middle,middle,0.2091628842167715,0.6720965745091693,0.1187405412730593,0.4178020656108856
Single-source,S2_C1_to_C6,C1,C6,C6,109,middle,middle,0.2084034761302455,0.6718787391645843,0.1197177847041701,0.4178533852100372
Single-source,S2_C1_to_C6,C1,C6,C6,110,middle,middle,0.2081027826420993,0.6712516328316143,0.1206455845252864,0.4178803265094757
Single-source,S2_C1_to_C6,C1,C6,C6,111,middle,middle,0.2060079630536207,0.6724983260741392,0.1214937108712401,0.4185467660427093
Single-source,S2_C1_to_C6,C1,C6,C6,112,middle,middle,0.206731815053384,0.6716830952878803,0.1215850896577357,0.4185247421264648
Single-source,S2_C1_to_C6,C1,C6,C6,113,middle,middle,0.2046423892459755,0.6725433953365599,0.1228142154164644,0.4193949103355407
Single-source,S2_C1_to_C6,C1,C6,C6,114,middle,middle,0.2027369692209175,0.6727938520179846,0.1244691787600978,0.4204190075397491
Single-source,S2_C1_to_C6,C1,C6,C6,115,middle,middle,0.2007255615041015,0.6735926440713779,0.1256817944235205,0.4211140871047973
Single-source,S2_C1_to_C6,C1,C6,C6,116,middle,middle,0.1993070188519037,0.6734716569764437,0.1272213241706525,0.4218602776527405
Single-source,S2_C1_to_C6,C1,C6,C6,117,middle,middle,0.1970154327990541,0.6743120202211841,0.1286725469787617,0.4226686358451843
Single-source,S2_C1_to_C6,C1,C6,C6,118,middle,middle,0.1933588067876887,0.6743342725436127,0.1323069206676986,0.4242144227027893
Single-source,S2_C1_to_C6,C1,C6,C6,119,middle,middle,0.1966886224617409,0.6734496429279955,0.1298617346092636,0.4251926839351654
Single-source,S2_C1_to_C6,C1,C6,C6,120,middle,middle,0.1931331988153937,0.6731201176471966,0.1337466835364096,0.4266081750392914
Single-source,S2_C1_to_C6,C1,C6,C6,121,middle,middle,0.1953612105989188,0.6721706268467151,0.132468162553366,0.4256233870983124
Single-source,S2_C1_to_C6,C1,C6,C6,122,middle,middle,0.1912070287303099,0.6724639222056825,0.1363290490630075,0.4282242953777313
Single-source,S2_C1_to_C6,C1,C6,C6,123,middle,middle,0.1893751232055926,0.6738403641423678,0.1367845126510396,0.4284409284591675
Single-source,S2_C1_to_C6,C1,C6,C6,124,middle,middle,0.1856579787740018,0.6730857015959796,0.1412563196290185,0.4318921267986297
Single-source,S2_C1_to_C6,C1,C6,C6,125,middle,middle,0.1853001396632479,0.6737582495420089,0.1409416107937432,0.4316733479499817
Single-source,S2_C1_to_C6,C1,C6,C6,126,middle,middle,0.1888193068898153,0.6697544054470733,0.1414262876621113,0.4303550124168396
Single-source,S2_C1_to_C6,C1,C6,C6,127,middle,middle,0.1851626682687179,0.6725999023917876,0.1422374293384946,0.4327144622802734
Single-source,S2_C1_to_C6,C1,C6,C6,128,middle,middle,0.1881676329574476,0.6689585598716379,0.1428738071699145,0.4316616058349609
Single-source,S2_C1_to_C6,C1,C6,C6,129,middle,middle,0.183033322154591,0.6737163888456952,0.1432502889987138,0.4337747097015381
Single-source,S2_C1_to_C6,C1,C6,C6,130,middle,middle,0.1871642659451019,0.6731242803634901,0.1397114536904079,0.4327296018600464
Single-source,S2_C1_to_C6,C1,C6,C6,131,middle,middle,0.1866455879917685,0.6740330836640871,0.1393213283431444,0.4333426356315613
Single-source,S2_C1_to_C6,C1,C6,C6,132,middle,middle,0.190440845947225,0.6735853386656757,0.1359738153860994,0.4309703111648559
Single-source,S2_C1_to_C6,C1,C6,C6,133,middle,middle,0.1937132949241965,0.6707735754207117,0.1355131296540918,0.4291003346443176
Single-source,S2_C1_to_C6,C1,C6,C6,134,middle,middle,0.2005247607282274,0.6663696320088394,0.1331056072619333,0.4268567562103271
Single-source,S2_C1_to_C6,C1,C6,C6,135,middle,middle,0.1941130203787329,0.6711754261132667,0.1347115535070002,0.4274115264415741
Single-source,S2_C1_to_C6,C1,C6,C6,136,middle,middle,0.192007522375028,0.6727613666176769,0.1352311110062949,0.4276861548423767
Single-source,S2_C1_to_C6,C1,C6,C6,137,middle,middle,0.1994917771441187,0.6673936042985196,0.1331146185563617,0.4260483682155609
Single-source,S2_C1_to_C6,C1,C6,C6,138,middle,middle,0.1912378556088515,0.671437359078895,0.1373247853112535,0.4297179281711578
Single-source,S2_C1_to_C6,C1,C6,C6,139,middle,middle,0.1838176357975013,0.6752086473680812,0.1409737168334175,0.4318717718124389
Single-source,S2_C1_to_C6,C1,C6,C6,140,middle,middle,0.1966958747919177,0.6696772788285517,0.1336268463785305,0.428220123052597
Single-source,S2_C1_to_C6,C1,C6,C6,141,middle,middle,0.1894343417092063,0.6701858489856615,0.1403798093041322,0.4327612519264221
Single-source,S2_C1_to_C6,C1,C6,C6,142,middle,middle,0.1793705063824376,0.6750040628226663,0.1456254307938959,0.436911940574646
Single-source,S2_C1_to_C6,C1,C6,C6,143,middle,middle,0.1890759197316937,0.6681936361311387,0.1427304441361676,0.4338109791278839
Single-source,S2_C1_to_C6,C1,C6,C6,144,middle,middle,0.1942518592138868,0.6646924574791908,0.1410556833059223,0.4327824711799621
Single-source,S2_C1_to_C6,C1,C6,C6,145,middle,middle,0.1785971812858814,0.6727126933742927,0.1486901253388259,0.4387283623218536
Single-source,S2_C1_to_C6,C1,C6,C6,146,middle,middle,0.1727426901087616,0.6769369756648662,0.1503203342253722,0.4399812519550323
Single-source,S2_C1_to_C6,C1,C6,C6,147,middle,middle,0.1831520503544152,0.6689123558572807,0.1479355937873042,0.4374858438968658
Single-source,S2_C1_to_C6,C1,C6,C6,148,middle,middle,0.1733927070359695,0.6734107104248687,0.1531965825381618,0.4440858662128448
Single-source,S2_C1_to_C6,C1,C6,C6,149,middle,middle,0.1670689036230208,0.6769061384971485,0.1560249578788306,0.4460324048995971
Single-source,S2_C1_to_C6,C1,C6,C6,150,middle,middle,0.1723256681417658,0.6778105776043049,0.1498637542529293,0.4434150755405426
Single-source,S2_C1_to_C6,C1,C6,C6,151,middle,middle,0.1766679517870098,0.6710924332948711,0.152239614917119,0.4437137842178345
Single-source,S2_C1_to_C6,C1,C6,C6,152,middle,middle,0.1644238271295054,0.6765402920212888,0.1590358808482057,0.4501906335353851
Single-source,S2_C1_to_C6,C1,C6,C6,153,middle,middle,0.1584697906068533,0.6795160060845293,0.1620142033076173,0.4535454511642456
Single-source,S2_C1_to_C6,C1,C6,C6,154,middle,middle,0.1583130163951859,0.6829422814729337,0.1587447021308804,0.4517765045166015
Single-source,S2_C1_to_C6,C1,C6,C6,155,middle,middle,0.155519848797117,0.6819254846942311,0.1625546665076518,0.4549437761306762
Single-source,S2_C1_to_C6,C1,C6,C6,156,middle,middle,0.1515970437656685,0.6848069781336638,0.1635959780996677,0.457115113735199
Single-source,S2_C1_to_C6,C1,C6,C6,157,middle,middle,0.149716620421,0.6841802237864886,0.1661031557915113,0.4601020514965057
Single-source,S2_C1_to_C6,C1,C6,C6,158,middle,middle,0.1488504484453607,0.6859768162645294,0.1651727352891098,0.4602204263210296
Single-source,S2_C1_to_C6,C1,C6,C6,159,middle,middle,0.1462958131133536,0.6844943399163528,0.1692098469692935,0.4634899795055389
Single-source,S2_C1_to_C6,C1,C6,C6,160,middle,middle,0.1452982055404993,0.6853681108432499,0.1693336836152508,0.4641062915325165
Single-source,S2_C1_to_C6,C1,C6,C6,161,middle,middle,0.1477271827680265,0.6819242690906333,0.17034854814034,0.4644153416156769
Single-source,S2_C1_to_C6,C1,C6,C6,162,middle,middle,0.1446180891044822,0.6842569959018883,0.1711249149926295,0.4657284617424011
Single-source,S2_C1_to_C6,C1,C6,C6,163,middle,middle,0.1440666804221965,0.6864872113142086,0.1694461082625948,0.4644137024879455
Single-source,S2_C1_to_C6,C1,C6,C6,164,middle,middle,0.1525728546736485,0.6797473117360245,0.167679833589327,0.4604464173316955
Single-source,S2_C1_to_C6,C1,C6,C6,165,middle,middle,0.1429531886892142,0.6817942494444178,0.175252561865368,0.4677422940731048
Single-source,S2_C1_to_C6,C1,C6,C6,166,middle,middle,0.1383535975058315,0.6835895115867708,0.1780568909063976,0.4702311754226684
Single-source,S2_C1_to_C6,C1,C6,C6,167,middle,middle,0.1369223694464359,0.6848746058034002,0.1782030247491638,0.4710242748260498
Single-source,S2_C1_to_C6,C1,C6,C6,168,middle,middle,0.1353561141141498,0.6839027052331008,0.1807411806517495,0.4729281663894653
Single-source,S2_C1_to_C6,C1,C6,C6,169,middle,middle,0.1336725635098289,0.6840327696734957,0.1822946668156753,0.4740022420883178
Single-source,S2_C1_to_C6,C1,C6,C6,170,middle,middle,0.1433147952350131,0.6779687429127436,0.1787164618512433,0.4711065590381622
Single-source,S2_C1_to_C6,C1,C6,C6,171,middle,middle,0.1345267929782994,0.6814372517050393,0.1840359553156612,0.475892573595047
Single-source,S2_C1_to_C6,C1,C6,C6,172,middle,middle,0.1372767347757058,0.6829483858099351,0.179774879413359,0.4719533324241638
Single-source,S2_C1_to_C6,C1,C6,C6,173,middle,middle,0.1445895073474918,0.677648451813906,0.1777620408376022,0.4701191186904907
Single-source,S2_C1_to_C6,C1,C6,C6,174,middle,middle,0.1380253668598882,0.6789670126895506,0.1830076204495611,0.4739316999912262
Single-source,S2_C1_to_C6,C1,C6,C6,175,middle,middle,0.1318670131038173,0.6809932935643127,0.1871396933308699,0.4772427380084991
Single-source,S2_C1_to_C6,C1,C6,C6,176,middle,middle,0.1314868747110181,0.682828164049976,0.1856849612380058,0.4773262441158294
Single-source,S2_C1_to_C6,C1,C6,C6,177,middle,middle,0.1295189654024355,0.6816658323340361,0.1888152022625285,0.4795147478580475
Single-source,S2_C1_to_C6,C1,C6,C6,178,middle,middle,0.1268890547599902,0.6807481447800232,0.1923628004589865,0.4814775586128235
Single-source,S2_C1_to_C6,C1,C6,C6,179,middle,middle,0.1259870452844039,0.679761909447654,0.1942510452669421,0.4838736653327942
Single-source,S2_C1_to_C6,C1,C6,C6,180,middle,middle,0.1277858220413084,0.6817582271355831,0.1904559508221084,0.4812724590301513
Single-source,S2_C1_to_C6,C1,C6,C6,181,middle,middle,0.1261196890067587,0.6803470638868158,0.1935332471054254,0.4821403324604034
Single-source,S2_C1_to_C6,C1,C6,C6,182,middle,middle,0.1248627243739615,0.6816736569980281,0.1934636186270104,0.4829882681369781
Single-source,S2_C1_to_C6,C1,C6,C6,183,middle,middle,0.1304461969661277,0.6838607315670459,0.1856930714658263,0.4787494838237762
Single-source,S2_C1_to_C6,C1,C6,C6,184,middle,middle,0.1271386316157638,0.6836083583835749,0.1892530099996612,0.4809357225894928
Single-source,S2_C1_to_C6,C1,C6,C6,185,middle,middle,0.1245340763012734,0.6829787094520074,0.1924872142457191,0.4825894832611084
Single-source,S2_C1_to_C6,C1,C6,C6,186,middle,middle,0.1239876879199783,0.6811450064754848,0.1948673056035368,0.4839535057544708
Single-source,S2_C1_to_C6,C1,C6,C6,187,middle,middle,0.1235253105196326,0.68209612071872,0.1943785687606474,0.484060525894165
Single-source,S2_C1_to_C6,C1,C6,C6,188,middle,middle,0.1233784547000297,0.6816414896843244,0.1949800556146458,0.4844029247760772
Single-source,S2_C1_to_C6,C1,C6,C6,189,middle,middle,0.1224362507564157,0.6802194717036721,0.1973442775389121,0.4857999980449676
Single-source,S2_C1_to_C6,C1,C6,C6,190,middle,middle,0.1222654645371778,0.6781594403372139,0.1995750951246082,0.4870505034923553
Single-source,S2_C1_to_C6,C1,C6,C6,191,middle,middle,0.1233710029068227,0.6783488771186447,0.1982801199735326,0.4863456189632416
Single-source,S2_C1_to_C6,C1,C6,C6,192,middle,middle,0.1232542461284731,0.6780602469846946,0.1986855068858323,0.4861280918121338
Single-source,S2_C1_to_C6,C1,C6,C6,193,middle,middle,0.1197216994373065,0.6756073171321858,0.2046709834295077,0.4907259047031402
Single-source,S2_C1_to_C6,C1,C6,C6,194,middle,middle,0.1176601130363842,0.6755292017476962,0.2068106852149197,0.4917926788330078
Single-source,S2_C1_to_C6,C1,C6,C6,195,middle,middle,0.1161371389679513,0.6747745357334435,0.2090883252976052,0.4934203028678894
Single-source,S2_C1_to_C6,C1,C6,C6,196,middle,middle,0.1155307084432801,0.6742382568873876,0.2102310346683321,0.4945082068443298
Single-source,S2_C1_to_C6,C1,C6,C6,197,middle,middle,0.1140738790623311,0.6725652716540024,0.2133608492826666,0.4964695572853088
Single-source,S2_C1_to_C6,C1,C6,C6,198,middle,middle,0.112006326392264,0.6695745610350144,0.2184191125717217,0.4998127818107605
Single-source,S2_C1_to_C6,C1,C6,C6,199,middle,middle,0.1110040393346944,0.6682938124866378,0.2207021481776678,0.5014902353286743
Single-source,S2_C1_to_C6,C1,C6,C6,200,middle,middle,0.1095471686186309,0.665978814359514,0.2244740170208549,0.5038155317306519
Single-source,S2_C1_to_C6,C1,C6,C6,201,middle,middle,0.1084852149927558,0.6644675511631083,0.2270472338431359,0.5053061246871948
Single-source,S2_C1_to_C6,C1,C6,C6,202,middle,middle,0.1074463800288619,0.6617884996715606,0.2307651202985774,0.5079538822174072
Single-source,S2_C1_to_C6,C1,C6,C6,203,middle,middle,0.1056991170203123,0.6593093716447083,0.2349915113339795,0.5105503797531128
Single-source,S2_C1_to_C6,C1,C6,C6,204,middle,middle,0.1093939802080116,0.6619315344736157,0.2286744853173726,0.507807195186615
Single-source,S2_C1_to_C6,C1,C6,C6,205,middle,middle,0.1078006192033544,0.6573821815070368,0.2348171992886087,0.5109872221946716
Single-source,S2_C1_to_C6,C1,C6,C6,206,middle,middle,0.106981776014997,0.6530997498930078,0.2399184740909953,0.5135089755058289
Single-source,S2_C1_to_C6,C1,C6,C6,207,middle,middle,0.1056412777208576,0.6497778013896638,0.2445809208884787,0.5161051750183105
Single-source,S2_C1_to_C6,C1,C6,C6,208,middle,middle,0.1054074573777988,0.6499836138146777,0.2446089288065236,0.5160538554191589
Single-source,S2_C1_to_C6,C1,C6,C6,209,middle,middle,0.1045906011059889,0.6474914287733448,0.2479179701196663,0.5177936553955078
Single-source,S2_C1_to_C6,C1,C6,C6,210,middle,middle,0.1041344602580342,0.6462822719612327,0.2495832677797332,0.5190815329551697
Single-source,S2_C1_to_C6,C1,C6,C6,211,middle,middle,0.1023951262914706,0.6415806692155077,0.2560242044920217,0.5222484469413757
Single-source,S2_C1_to_C6,C1,C6,C6,212,middle,middle,0.1030866351888657,0.6428463266910216,0.2540670381191126,0.5212537050247192
Single-source,S2_C1_to_C6,C1,C6,C6,213,middle,middle,0.1022330528392405,0.6398180997295457,0.2579488474302137,0.5235431790351868
Single-source,S2_C1_to_C6,C1,C6,C6,214,middle,middle,0.1016317274711757,0.6360992405663599,0.2622690319614643,0.5258317589759827
Single-source,S2_C1_to_C6,C1,C6,C6,215,middle,middle,0.1075973531678246,0.6463411389730117,0.2460615078581637,0.5184853672981262
Single-source,S2_C1_to_C6,C1,C6,C6,216,middle,middle,0.104075492670619,0.6378746467281936,0.2580498606001873,0.5242528319358826
Single-source,S2_C1_to_C6,C1,C6,C6,217,middle,middle,0.1030205951023787,0.6318444918609566,0.2651349130356646,0.5267137885093689
Single-source,S2_C1_to_C6,C1,C6,C6,218,middle,middle,0.1005760948816975,0.623933729767454,0.2754901753498483,0.5335493683815002
Single-source,S2_C1_to_C6,C1,C6,C6,219,middle,middle,0.1003280699996531,0.6265104132733397,0.2731615167260072,0.5319011211395264
Single-source,S2_C1_to_C6,C1,C6,C6,220,middle,middle,0.0981356981156054,0.6195256444601269,0.2823386574232676,0.5373328924179077
Single-source,S2_C1_to_C6,C1,C6,C6,221,middle,middle,0.0974745267314422,0.616055141896485,0.2864703313710726,0.5394900441169739
Single-source,S2_C1_to_C6,C1,C6,C6,222,middle,middle,0.0952387797622044,0.6071464843039037,0.2976147359328918,0.5457828044891357
Single-source,S2_C1_to_C6,C1,C6,C6,223,middle,middle,0.0988425817237723,0.5982717696799145,0.3028856485953131,0.5458842515945435
Single-source,S2_C1_to_C6,C1,C6,C6,224,middle,middle,0.0950411494159886,0.5939866003514268,0.3109722502315846,0.5511946678161621
Single-source,S2_C1_to_C6,C1,C6,C6,225,late,middle,0.0902400147268484,0.57816466711684,0.3315953181553115,0.5625510811805725
Single-source,S2_C1_to_C6,C1,C6,C6,226,late,middle,0.0896214340994123,0.5732776470061538,0.3371009188934338,0.5620244145393372
Single-source,S2_C1_to_C6,C1,C6,C6,227,late,middle,0.0879329832681629,0.5637669847925597,0.3483000319382772,0.5664570927619934
Single-source,S2_C1_to_C6,C1,C6,C6,228,late,middle,0.0867555342793436,0.5573519307447014,0.355892534974955,0.5685607194900513
Single-source,S2_C1_to_C6,C1,C6,C6,229,late,middle,0.085271710738116,0.5441581509143665,0.3705701383465175,0.5746346712112427
Single-source,S2_C1_to_C6,C1,C6,C6,230,late,middle,0.0844883247139323,0.536516169831607,0.3789955054534606,0.5756780505180359
Single-source,S2_C1_to_C6,C1,C6,C6,231,late,middle,0.0827072510286848,0.5169481775716297,0.4003445713986854,0.582353949546814
Single-source,S2_C1_to_C6,C1,C6,C6,232,late,middle,0.0817305693083375,0.5076233568664424,0.4106460738242201,0.5837819576263428
Single-source,S2_C1_to_C6,C1,C6,C6,233,late,middle,0.0803141544097673,0.4902824322816441,0.4294034133075885,0.5880916118621826
Single-source,S2_C1_to_C6,C1,C6,C6,234,late,middle,0.0804544374013208,0.4791138726735173,0.4404316899241619,0.5880886316299438
Single-source,S2_C1_to_C6,C1,C6,C6,235,late,middle,0.0795527108061393,0.4634388881820969,0.4570084010107638,0.5907561779022217
Single-source,S2_C1_to_C6,C1,C6,C6,236,late,late,0.0809555638267742,0.4575199725639571,0.4615244636082686,0.5882036685943604
Single-source,S2_C1_to_C6,C1,C6,C6,237,late,late,0.0800083743803337,0.4410967276094686,0.4788948980091976,0.5908901691436768
Single-source,S2_C1_to_C6,C1,C6,C6,238,late,late,0.0796453648843498,0.4279046299486335,0.4924500051660167,0.5915698409080505
Single-source,S2_C1_to_C6,C1,C6,C6,239,late,late,0.0792605961480782,0.4126365920433938,0.5081028118075279,0.5941504240036011
Single-source,S2_C1_to_C6,C1,C6,C6,240,late,late,0.0796638215495575,0.4038829933220306,0.5164531851274119,0.5934174060821533
Single-source,S2_C1_to_C6,C1,C6,C6,241,late,late,0.0788242694034024,0.3900889038955267,0.5310868267000708,0.5954036712646484
Single-source,S2_C1_to_C6,C1,C6,C6,242,late,late,0.0789548614314685,0.3809382427049329,0.5401068958625985,0.5952135920524597
Single-source,S2_C1_to_C6,C1,C6,C6,243,late,late,0.0796269538826689,0.3576523903445626,0.5627206557717684,0.597797691822052
Single-source,S2_C1_to_C6,C1,C6,C6,244,late,late,0.0786263385796228,0.3527485281463031,0.568625133273074,0.598172128200531
Single-source,S2_C1_to_C6,C1,C6,C6,245,late,late,0.0788806130026387,0.3325546248515266,0.5885647621448347,0.600925862789154
Single-source,S2_C1_to_C6,C1,C6,C6,246,late,late,0.0800853147728908,0.3379951847836855,0.5819195004424237,0.5976284146308899
Single-source,S2_C1_to_C6,C1,C6,C6,247,late,late,0.0812905899600855,0.3232696516146406,0.5954397584242739,0.5968345999717712
Single-source,S2_C1_to_C6,C1,C6,C6,248,late,late,0.0798448597250503,0.3213486562427166,0.598806484031233,0.5981042385101318
Single-source,S2_C1_to_C6,C1,C6,C6,249,late,late,0.0803636816080855,0.3208215886316233,0.5988147297592913,0.5973820090293884
Single-source,S2_C1_to_C6,C1,C6,C6,250,late,late,0.0803572141726332,0.3240552439607934,0.5955875418655734,0.5959598422050476
Single-source,S2_C1_to_C6,C1,C6,C6,251,late,late,0.0806519469114182,0.3208485251624544,0.5984995279251274,0.5966045260429382
Single-source,S2_C1_to_C6,C1,C6,C6,252,late,late,0.0796228972620325,0.3206584658628813,0.5997186368740862,0.5975201725959778
Single-source,S2_C1_to_C6,C1,C6,C6,253,late,late,0.0800600606448178,0.3189142814155768,0.6010256579386053,0.5973079800605774
Single-source,S2_C1_to_C6,C1,C6,C6,254,late,late,0.080026652218598,0.3216889372458187,0.5982844105345833,0.5959934592247009
Single-source,S2_C1_to_C6,C1,C6,C6,255,late,late,0.080110852522775,0.3208578958160123,0.5990312516602126,0.595560610294342
Single-source,S2_C1_to_C6,C1,C6,C6,256,late,late,0.0796379580706719,0.3202043212647348,0.6001577206635933,0.59625244140625
Single-source,S2_C1_to_C6,C1,C6,C6,257,late,late,0.0784156289878786,0.3142270948332494,0.6073572761778719,0.6005201935768127
Single-source,S2_C1_to_C6,C1,C6,C6,258,late,late,0.0780179472039148,0.3144535811961987,0.6075284715988865,0.599689781665802
Single-source,S2_C1_to_C6,C1,C6,C6,259,late,late,0.0779379785097851,0.314235060632211,0.6078269608570038,0.5997857451438904
