sequence_id,domain_id,order_key,VB,ctime,source_file,VB_smooth,q_true,rate_norm,stage,stage_id
T5,M2,186,56,1038,M2T5R186C1038VB56.h5,56.0,0.36221837088387965,0.039999999995960774,early,0
T5,M2,187,56,1042,M2T5R187C1042VB56.h5,56.0,0.36221837088387965,0.01999999999798095,early,0
T5,M2,188,56,1046,M2T5R188C1046VB56.h5,56.0,0.36221837088387965,0.0,early,0
T5,M2,189,56,1050,M2T5R189C1050VB56.h5,56.0,0.36221837088387965,0.0,early,0
T5,M2,190,56,1054,M2T5R190C1054VB56.h5,56.0,0.36221837088387965,0.01999999999798095,early,0
T5,M2,191,56,1057,M2T5R191C1057VB56.h5,56.0,0.36221837088387965,0.039999999995960774,early,0
T5,M2,192,56,1061,M2T5R192C1061VB56.h5,56.142857142857146,0.3632087150284699,0.059999999993941726,early,0
T5,M2,193,56,1065,M2T5R193C1065VB56.h5,56.285714285714285,0.3641990591730601,0.07999999999192155,early,0
T5,M2,194,56,1069,M2T5R194C1069VB56.h5,56.42857142857143,0.3651894033176504,0.0999999999899025,early,0
T5,M2,195,57,1073,M2T5R195C1073VB57.h5,56.57142857142857,0.3661797474622406,0.09999999998990136,early,0
T5,M2,196,57,1093,M2T5R196C1093VB57.h5,56.714285714285715,0.36717009160683084,0.0999999999899025,early,0
T5,M2,197,57,1096,M2T5R197C1096VB57.h5,56.857142857142854,0.36816043575142104,0.07999999999192155,early,0
T5,M2,198,57,1100,M2T5R198C1100VB57.h5,57.0,0.3691507798960113,0.059999999993941726,early,0
T5,M2,199,57,1104,M2T5R199C1104VB57.h5,57.0,0.3691507798960113,0.059999999993941726,early,0
T5,M2,200,57,1108,M2T5R200C1108VB57.h5,57.0,0.3691507798960113,0.059999999993941726,early,0
T5,M2,201,57,1112,M2T5R201C1112VB57.h5,57.142857142857146,0.37014112404060157,0.059999999993941726,early,0
T5,M2,202,57,1115,M2T5R202C1115VB57.h5,57.285714285714285,0.37113146818519177,0.07999999999192155,early,0
T5,M2,203,57,1119,M2T5R203C1119VB57.h5,57.42857142857143,0.37212181232978203,0.0999999999899025,early,0
T5,M2,204,58,1139,M2T5R204C1139VB58.h5,57.57142857142857,0.37311215647437224,0.09999999998990136,early,0
T5,M2,205,58,1143,M2T5R205C1143VB58.h5,57.714285714285715,0.3741025006189625,0.0999999999899025,early,0
T5,M2,206,58,1147,M2T5R206C1147VB58.h5,57.857142857142854,0.3750928447635527,0.07999999999192155,early,0
T5,M2,207,58,1150,M2T5R207C1150VB58.h5,58.0,0.37608318890814296,0.059999999993941726,early,0
T5,M2,208,58,1154,M2T5R208C1154VB58.h5,58.0,0.37608318890814296,0.039999999995960774,early,0
T5,M2,209,58,1158,M2T5R209C1158VB58.h5,58.0,0.37608318890814296,0.01999999999798095,early,0
T5,M2,210,58,1162,M2T5R210C1162VB58.h5,58.0,0.37608318890814296,0.0,early,0
T5,M2,211,58,1183,M2T5R211C1183VB58.h5,58.0,0.37608318890814296,0.0,early,0
T5,M2,212,58,1187,M2T5R212C1187VB58.h5,58.0,0.37608318890814296,0.0,early,0
T5,M2,213,58,1191,M2T5R213C1191VB58.h5,58.0,0.37608318890814296,0.0,early,0
T5,M2,214,58,1195,M2T5R214C1195VB58.h5,58.0,0.37608318890814296,0.0,early,0
T5,M2,215,58,1199,M2T5R215C1199VB58.h5,58.0,0.37608318890814296,0.0,early,0
T5,M2,216,58,1202,M2T5R216C1202VB58.h5,58.0,0.37608318890814296,0.0,early,0
T5,M2,217,58,1206,M2T5R217C1206VB58.h5,58.0,0.37608318890814296,0.0,early,0
T5,M2,218,58,1210,M2T5R218C1210VB58.h5,58.0,0.37608318890814296,0.01999999999798095,early,0
T5,M2,219,58,1214,M2T5R219C1214VB58.h5,58.0,0.37608318890814296,0.0399999999959619,early,0
T5,M2,220,58,1218,M2T5R220C1218VB58.h5,58.142857142857146,0.3770735330527332,0.059999999993941726,early,0
T5,M2,221,58,1222,M2T5R221C1222VB58.h5,58.285714285714285,0.3780638771973235,0.07999999999192267,early,0
T5,M2,222,58,1225,M2T5R222C1225VB58.h5,58.42857142857143,0.3790542213419137,0.09999999998990362,early,0
T5,M2,223,59,1229,M2T5R223C1229VB59.h5,58.57142857142857,0.38004456548650395,0.0999999999899025,early,0
T5,M2,224,59,1233,M2T5R224C1233VB59.h5,58.714285714285715,0.3810349096310942,0.0999999999899025,early,0
T5,M2,225,59,1253,M2T5R225C1253VB59.h5,58.857142857142854,0.3820252537756844,0.07999999999192267,early,0
T5,M2,226,59,1257,M2T5R226C1257VB59.h5,59.0,0.3830155979202747,0.059999999993941726,early,0
T5,M2,227,59,1260,M2T5R227C1260VB59.h5,59.0,0.3830155979202747,0.039999999995960774,early,0
T5,M2,228,59,1264,M2T5R228C1264VB59.h5,59.0,0.3830155979202747,0.01999999999798095,early,0
T5,M2,229,59,1268,M2T5R229C1268VB59.h5,59.0,0.3830155979202747,0.0,early,0
T5,M2,230,59,1272,M2T5R230C1272VB59.h5,59.0,0.3830155979202747,0.0,early,0
T5,M2,231,59,1276,M2T5R231C1276VB59.h5,59.0,0.3830155979202747,0.0,early,0
T5,M2,232,59,1279,M2T5R232C1279VB59.h5,59.0,0.3830155979202747,0.0,early,0
T5,M2,233,59,1300,M2T5R233C1300VB59.h5,59.0,0.3830155979202747,0.0,early,0
T5,M2,234,59,1304,M2T5R234C1304VB59.h5,59.0,0.3830155979202747,0.0,early,0
T5,M2,235,59,1307,M2T5R235C1307VB59.h5,59.0,0.3830155979202747,0.01999999999798095,early,0
T5,M2,236,59,1311,M2T5R236C1311VB59.h5,59.0,0.3830155979202747,0.039999999995960774,early,0
T5,M2,237,59,1315,M2T5R237C1315VB59.h5,59.142857142857146,0.38400594206486494,0.059999999993941726,early,0
T5,M2,238,59,1319,M2T5R238C1319VB59.h5,59.285714285714285,0.38499628620945514,0.07999999999192155,early,0
T5,M2,239,59,1323,M2T5R239C1323VB59.h5,59.42857142857143,0.3859866303540454,0.0999999999899025,early,0
T5,M2,240,60,1344,M2T5R240C1344VB60.h5,59.57142857142857,0.3869769744986356,0.09999999998990136,early,0
T5,M2,241,60,1348,M2T5R241C1348VB60.h5,59.714285714285715,0.38796731864322587,0.0999999999899025,early,0
T5,M2,242,60,1352,M2T5R242C1352VB60.h5,59.857142857142854,0.38895766278781607,0.07999999999192155,early,0
T5,M2,243,60,1356,M2T5R243C1356VB60.h5,60.0,0.38994800693240633,0.059999999993941726,early,0
T5,M2,244,60,1360,M2T5R244C1360VB60.h5,60.0,0.38994800693240633,0.039999999995960774,early,0
T5,M2,245,60,1363,M2T5R245C1363VB60.h5,60.0,0.38994800693240633,0.01999999999798095,early,0
T5,M2,246,60,1367,M2T5R246C1367VB60.h5,60.0,0.38994800693240633,0.0,early,0
T5,M2,247,60,1371,M2T5R247C1371VB60.h5,60.0,0.38994800693240633,0.0,early,0
T5,M2,248,60,1375,M2T5R248C1375VB60.h5,60.0,0.38994800693240633,0.0,early,0
T5,M2,249,60,1379,M2T5R249C1379VB60.h5,60.0,0.38994800693240633,0.0,early,0
T5,M2,250,60,1382,M2T5R250C1382VB60.h5,60.0,0.38994800693240633,0.0,early,0
T5,M2,251,60,1386,M2T5R251C1386VB60.h5,60.0,0.38994800693240633,0.0,early,0
T5,M2,252,60,1390,M2T5R252C1390VB60.h5,60.0,0.38994800693240633,0.0,early,0
T5,M2,253,60,1394,M2T5R253C1394VB60.h5,60.0,0.38994800693240633,0.0,early,0
T5,M2,254,60,1414,M2T5R254C1414VB60.h5,60.0,0.38994800693240633,0.0,early,0
T5,M2,255,60,1417,M2T5R255C1417VB60.h5,60.0,0.38994800693240633,0.01999999999798095,early,0
T5,M2,256,60,1421,M2T5R256C1421VB60.h5,60.0,0.38994800693240633,0.039999999995960774,early,0
T5,M2,257,60,1425,M2T5R257C1425VB60.h5,60.142857142857146,0.3909383510769966,0.059999999993941726,early,0
T5,M2,258,60,1429,M2T5R258C1429VB60.h5,60.285714285714285,0.3919286952215868,0.07999999999192155,early,0
T5,M2,259,60,1433,M2T5R259C1433VB60.h5,60.42857142857143,0.39291903936617706,0.0999999999899025,early,0
T5,M2,260,61,1437,M2T5R260C1437VB61.h5,60.57142857142857,0.39390938351076726,0.09999999998990136,early,0
T5,M2,261,61,1440,M2T5R261C1440VB61.h5,60.714285714285715,0.3948997276553575,0.0999999999899025,early,0
T5,M2,262,61,1463,M2T5R262C1463VB61.h5,60.857142857142854,0.39589007179994773,0.07999999999192155,early,0
T5,M2,263,61,1467,M2T5R263C1467VB61.h5,61.0,0.396880415944538,0.059999999993941726,early,0
T5,M2,264,61,1471,M2T5R264C1471VB61.h5,61.0,0.396880415944538,0.039999999995960774,early,0
T5,M2,265,61,1475,M2T5R265C1475VB61.h5,61.0,0.396880415944538,0.01999999999798095,early,0
T5,M2,266,61,1479,M2T5R266C1479VB61.h5,61.0,0.396880415944538,0.0,early,0
T5,M2,267,61,1482,M2T5R267C1482VB61.h5,61.0,0.396880415944538,0.0,early,0
T5,M2,268,61,1486,M2T5R268C1486VB61.h5,61.0,0.396880415944538,0.01999999999798095,early,0
T5,M2,269,61,1508,M2T5R269C1508VB61.h5,61.0,0.396880415944538,0.039999999995960774,early,0
T5,M2,270,61,1512,M2T5R270C1512VB61.h5,61.142857142857146,0.39787076008912825,0.059999999993941726,early,0
T5,M2,271,61,1515,M2T5R271C1515VB61.h5,61.285714285714285,0.39886110423371846,0.07999999999192155,early,0
T5,M2,272,61,1519,M2T5R272C1519VB61.h5,61.42857142857143,0.3998514483783087,0.0999999999899025,early,0
T5,M2,273,62,1523,M2T5R273C1523VB62.h5,61.57142857142857,0.4008417925228989,0.09999999998990136,early,0
T5,M2,274,62,1527,M2T5R274C1527VB62.h5,61.714285714285715,0.4018321366674892,0.0999999999899025,early,0
T5,M2,275,62,1531,M2T5R275C1531VB62.h5,61.857142857142854,0.4028224808120794,0.07999999999192155,early,0
T5,M2,276,62,1534,M2T5R276C1534VB62.h5,62.0,0.40381282495666965,0.059999999993941726,early,0
T5,M2,277,62,1538,M2T5R277C1538VB62.h5,62.0,0.40381282495666965,0.039999999995960774,early,0
T5,M2,278,62,1542,M2T5R278C1542VB62.h5,62.0,0.40381282495666965,0.01999999999798095,early,0
T5,M2,279,62,1546,M2T5R279C1546VB62.h5,62.0,0.40381282495666965,0.0,early,0
T5,M2,280,62,1550,M2T5R280C1550VB62.h5,62.0,0.40381282495666965,0.0,early,0
T5,M2,281,62,1554,M2T5R281C1554VB62.h5,62.0,0.40381282495666965,0.0,early,0
T5,M2,282,62,1557,M2T5R282C1557VB62.h5,62.0,0.40381282495666965,0.0,early,0
T5,M2,283,62,1577,M2T5R283C1577VB62.h5,62.0,0.40381282495666965,0.0,early,0
T5,M2,284,62,1581,M2T5R284C1581VB62.h5,62.0,0.40381282495666965,0.0,early,0
T5,M2,285,62,1585,M2T5R285C1585VB62.h5,62.0,0.40381282495666965,0.01999999999798095,early,0
T5,M2,286,62,1589,M2T5R286C1589VB62.h5,62.0,0.40381282495666965,0.039999999995960774,early,0
T5,M2,287,62,1592,M2T5R287C1592VB62.h5,62.142857142857146,0.4048031691012599,0.059999999993941726,middle,1
T5,M2,288,62,1596,M2T5R288C1596VB62.h5,62.285714285714285,0.4057935132458501,0.07999999999192155,middle,1
T5,M2,289,62,1600,M2T5R289C1600VB62.h5,62.42857142857143,0.4067838573904404,0.0999999999899025,middle,1
T5,M2,290,63,1604,M2T5R290C1604VB63.h5,62.57142857142857,0.4077742015350306,0.09999999998990136,middle,1
T5,M2,291,63,1624,M2T5R291C1624VB63.h5,62.714285714285715,0.40876454567962084,0.0999999999899025,middle,1
T5,M2,292,63,1628,M2T5R292C1628VB63.h5,62.857142857142854,0.40975488982421104,0.07999999999192155,middle,1
T5,M2,293,63,1631,M2T5R293C1631VB63.h5,63.0,0.4107452339688013,0.059999999993941726,middle,1
T5,M2,294,63,1635,M2T5R294C1635VB63.h5,63.0,0.4107452339688013,0.039999999995960774,middle,1
T5,M2,295,63,1639,M2T5R295C1639VB63.h5,63.0,0.4107452339688013,0.01999999999798095,middle,1
T5,M2,296,63,1643,M2T5R296C1643VB63.h5,63.0,0.4107452339688013,0.0,middle,1
T5,M2,297,63,1647,M2T5R297C1647VB63.h5,63.0,0.4107452339688013,0.0,middle,1
T5,M2,298,63,1668,M2T5R298C1668VB63.h5,63.0,0.4107452339688013,0.01999999999798095,middle,1
T5,M2,299,63,1672,M2T5R299C1672VB63.h5,63.0,0.4107452339688013,0.039999999995960774,middle,1
T5,M2,300,63,1676,M2T5R300C1676VB63.h5,63.142857142857146,0.41173557811339156,0.059999999993941726,middle,1
T5,M2,301,63,1680,M2T5R301C1680VB63.h5,63.285714285714285,0.41272592225798177,0.07999999999192267,middle,1
T5,M2,302,63,1683,M2T5R302C1683VB63.h5,63.42857142857143,0.41371626640257203,0.09999999998990362,middle,1
T5,M2,303,64,1687,M2T5R303C1687VB64.h5,63.57142857142857,0.4147066105471623,0.0999999999899025,middle,1
T5,M2,304,64,1691,M2T5R304C1691VB64.h5,63.714285714285715,0.41569695469175255,0.09999999998990362,middle,1
T5,M2,305,64,1695,M2T5R305C1695VB64.h5,63.857142857142854,0.41668729883634276,0.07999999999192267,middle,1
T5,M2,306,64,1699,M2T5R306C1699VB64.h5,64.0,0.417677642980933,0.059999999993941726,middle,1
T5,M2,307,64,1703,M2T5R307C1703VB64.h5,64.0,0.417677642980933,0.039999999995960774,middle,1
T5,M2,308,64,1706,M2T5R308C1706VB64.h5,64.0,0.417677642980933,0.01999999999798095,middle,1
T5,M2,309,64,1710,M2T5R309C1710VB64.h5,64.0,0.417677642980933,0.0,middle,1
T5,M2,310,64,1714,M2T5R310C1714VB64.h5,64.0,0.417677642980933,0.0,middle,1
T5,M2,311,64,1718,M2T5R311C1718VB64.h5,64.0,0.417677642980933,0.0,middle,1
T5,M2,312,64,1738,M2T5R312C1738VB64.h5,64.0,0.417677642980933,0.0,middle,1
T5,M2,313,64,1741,M2T5R313C1741VB64.h5,64.0,0.417677642980933,0.0,middle,1
T5,M2,314,64,1745,M2T5R314C1745VB64.h5,64.0,0.417677642980933,0.0,middle,1
T5,M2,315,64,1749,M2T5R315C1749VB64.h5,64.0,0.417677642980933,0.019999999997979828,middle,1
T5,M2,316,64,1753,M2T5R316C1753VB64.h5,64.0,0.417677642980933,0.0399999999959619,middle,1
T5,M2,317,64,1757,M2T5R317C1757VB64.h5,64.14285714285714,0.4186679871255232,0.059999999993941726,middle,1
T5,M2,318,64,1761,M2T5R318C1761VB64.h5,64.28571428571429,0.41965833127011354,0.07999999999192155,middle,1
T5,M2,319,64,1764,M2T5R319C1764VB64.h5,64.42857142857143,0.42064867541470374,0.09999999998990136,middle,1
T5,M2,320,65,1785,M2T5R320C1785VB65.h5,64.57142857142857,0.42163901955929395,0.09999999998990362,middle,1
T5,M2,321,65,1789,M2T5R321C1789VB65.h5,64.71428571428571,0.42262936370388415,0.09999999998990136,middle,1
T5,M2,322,65,1793,M2T5R322C1793VB65.h5,64.85714285714286,0.42361970784847447,0.09999999998990136,middle,1
T5,M2,323,65,1797,M2T5R323C1797VB65.h5,65.0,0.4246100519930647,0.09999999998990362,middle,1
T5,M2,324,65,1800,M2T5R324C1800VB65.h5,65.14285714285714,0.4256003961376549,0.09999999998990362,middle,1
T5,M2,325,65,1804,M2T5R325C1804VB65.h5,65.28571428571429,0.4265907402822452,0.09999999998990136,middle,1
T5,M2,326,65,1808,M2T5R326C1808VB65.h5,65.42857142857143,0.4275810844268354,0.09999999998990136,middle,1
T5,M2,327,66,1830,M2T5R327C1830VB66.h5,65.57142857142857,0.4285714285714256,0.09999999998990362,middle,1
T5,M2,328,66,1833,M2T5R328C1833VB66.h5,65.71428571428571,0.4295617727160158,0.09999999998990136,middle,1
T5,M2,329,66,1837,M2T5R329C1837VB66.h5,65.85714285714286,0.4305521168606061,0.07999999999192155,middle,1
T5,M2,330,66,1841,M2T5R330C1841VB66.h5,66.0,0.43154246100519633,0.059999999993941726,middle,1
T5,M2,331,66,1845,M2T5R331C1845VB66.h5,66.0,0.43154246100519633,0.0399999999959619,middle,1
T5,M2,332,66,1849,M2T5R332C1849VB66.h5,66.0,0.43154246100519633,0.019999999997979828,middle,1
T5,M2,333,66,1853,M2T5R333C1853VB66.h5,66.0,0.43154246100519633,0.019999999997979828,middle,1
T5,M2,334,66,1856,M2T5R334C1856VB66.h5,66.0,0.43154246100519633,0.0399999999959619,middle,1
T5,M2,335,66,1860,M2T5R335C1860VB66.h5,66.14285714285714,0.43253280514978654,0.059999999993941726,middle,1
T5,M2,336,66,1864,M2T5R336C1864VB66.h5,66.28571428571429,0.43352314929437685,0.07999999999192155,middle,1
T5,M2,337,66,1868,M2T5R337C1868VB66.h5,66.42857142857143,0.43451349343896706,0.09999999998990136,middle,1
T5,M2,338,67,1872,M2T5R338C1872VB67.h5,66.57142857142857,0.43550383758355726,0.09999999998990362,middle,1
T5,M2,339,67,1876,M2T5R339C1876VB67.h5,66.71428571428571,0.43649418172814747,0.09999999998990136,middle,1
T5,M2,340,67,1879,M2T5R340C1879VB67.h5,66.85714285714286,0.4374845258727378,0.07999999999192155,middle,1
T5,M2,341,67,1899,M2T5R341C1899VB67.h5,67.0,0.438474870017328,0.059999999993941726,middle,1
T5,M2,342,67,1903,M2T5R342C1903VB67.h5,67.0,0.438474870017328,0.059999999993941726,middle,1
T5,M2,343,67,1907,M2T5R343C1907VB67.h5,67.0,0.438474870017328,0.059999999993941726,middle,1
T5,M2,344,67,1911,M2T5R344C1911VB67.h5,67.14285714285714,0.4394652141619182,0.059999999993941726,middle,1
T5,M2,345,67,1915,M2T5R345C1915VB67.h5,67.28571428571429,0.4404555583065085,0.07999999999192155,middle,1
T5,M2,346,67,1918,M2T5R346C1918VB67.h5,67.42857142857143,0.4414459024510987,0.09999999998990136,middle,1
T5,M2,347,68,1922,M2T5R347C1922VB68.h5,67.57142857142857,0.4424362465956889,0.09999999998990362,middle,1
T5,M2,348,68,1926,M2T5R348C1926VB68.h5,67.71428571428571,0.4434265907402791,0.09999999998990136,middle,1
T5,M2,349,68,1946,M2T5R349C1946VB68.h5,67.85714285714286,0.44441693488486944,0.07999999999192155,middle,1
T5,M2,350,68,1950,M2T5R350C1950VB68.h5,68.0,0.44540727902945965,0.059999999993941726,middle,1
T5,M2,351,68,1954,M2T5R351C1954VB68.h5,68.0,0.44540727902945965,0.059999999993941726,middle,1
T5,M2,352,68,1958,M2T5R352C1958VB68.h5,68.0,0.44540727902945965,0.059999999993941726,middle,1
T5,M2,353,68,1961,M2T5R353C1961VB68.h5,68.14285714285714,0.44639762317404985,0.059999999993941726,middle,1
T5,M2,354,68,1965,M2T5R354C1965VB68.h5,68.28571428571429,0.44738796731864017,0.07999999999192267,middle,1
T5,M2,355,68,1969,M2T5R355C1969VB68.h5,68.42857142857143,0.4483783114632304,0.0999999999899025,middle,1
T5,M2,356,69,1991,M2T5R356C1991VB69.h5,68.57142857142857,0.44936865560782063,0.09999999998990362,middle,1
T5,M2,357,69,1994,M2T5R357C1994VB69.h5,68.71428571428571,0.45035899975241084,0.0999999999899025,middle,1
T5,M2,358,69,1998,M2T5R358C1998VB69.h5,68.85714285714286,0.4513493438970011,0.07999999999192267,middle,1
T5,M2,359,69,2002,M2T5R359C2002VB69.h5,69.0,0.45233968804159136,0.07999999999192155,middle,1
T5,M2,360,69,2006,M2T5R360C2006VB69.h5,69.0,0.45233968804159136,0.0799999999919238,middle,1
T5,M2,361,69,2010,M2T5R361C2010VB69.h5,69.14285714285714,0.45333003218618156,0.07999999999192267,middle,1
T5,M2,362,69,2013,M2T5R362C2013VB69.h5,69.28571428571429,0.4543203763307719,0.07999999999192155,middle,1
T5,M2,363,69,2017,M2T5R363C2017VB69.h5,69.42857142857143,0.4553107204753621,0.09999999998990136,middle,1
T5,M2,364,70,2021,M2T5R364C2021VB70.h5,69.57142857142857,0.4563010646199523,0.09999999998990362,middle,1
T5,M2,365,70,2025,M2T5R365C2025VB70.h5,69.71428571428571,0.4572914087645425,0.09999999998990136,middle,1
T5,M2,366,70,2029,M2T5R366C2029VB70.h5,69.85714285714286,0.4582817529091328,0.07999999999192155,middle,1
T5,M2,367,70,2033,M2T5R367C2033VB70.h5,70.0,0.459272097053723,0.059999999993941726,middle,1
T5,M2,368,70,2036,M2T5R368C2036VB70.h5,70.0,0.459272097053723,0.059999999993941726,middle,1
T5,M2,369,70,2040,M2T5R369C2040VB70.h5,70.0,0.459272097053723,0.059999999993941726,middle,1
T5,M2,370,70,2060,M2T5R370C2060VB70.h5,70.14285714285714,0.4602624411983132,0.059999999993941726,middle,1
T5,M2,371,70,2064,M2T5R371C2064VB70.h5,70.28571428571429,0.46125278534290354,0.07999999999192155,middle,1
T5,M2,372,70,2068,M2T5R372C2068VB70.h5,70.42857142857143,0.46224312948749374,0.09999999998990136,middle,1
T5,M2,373,71,2072,M2T5R373C2072VB71.h5,70.57142857142857,0.46323347363208395,0.09999999998990362,middle,1
T5,M2,374,71,2075,M2T5R374C2075VB71.h5,70.71428571428571,0.46422381777667415,0.09999999998990136,middle,1
T5,M2,375,71,2079,M2T5R375C2079VB71.h5,70.85714285714286,0.46521416192126447,0.07999999999192155,middle,1
T5,M2,376,71,2083,M2T5R376C2083VB71.h5,71.0,0.4662045060658547,0.07999999999192155,middle,1
T5,M2,377,71,2087,M2T5R377C2087VB71.h5,71.0,0.4662045060658547,0.0799999999919238,middle,1
T5,M2,378,71,2110,M2T5R378C2110VB71.h5,71.14285714285714,0.4671948502104449,0.07999999999192155,middle,1
T5,M2,379,71,2114,M2T5R379C2114VB71.h5,71.28571428571429,0.4681851943550352,0.07999999999192155,middle,1
T5,M2,380,71,2118,M2T5R380C2118VB71.h5,71.42857142857143,0.4691755384996254,0.09999999998990136,middle,1
T5,M2,381,72,2121,M2T5R381C2121VB72.h5,71.57142857142857,0.4701658826442156,0.09999999998990362,middle,1
T5,M2,382,72,2125,M2T5R382C2125VB72.h5,71.71428571428571,0.4711562267888058,0.09999999998990136,middle,1
T5,M2,383,72,2129,M2T5R383C2129VB72.h5,71.85714285714286,0.4721465709333961,0.07999999999192155,middle,1
T5,M2,384,72,2133,M2T5R384C2133VB72.h5,72.0,0.47313691507798633,0.07999999999192155,middle,1
T5,M2,385,72,2154,M2T5R385C2154VB72.h5,72.0,0.47313691507798633,0.0799999999919238,middle,1
T5,M2,386,72,2158,M2T5R386C2158VB72.h5,72.14285714285714,0.47412725922257654,0.07999999999192155,middle,1
T5,M2,387,72,2162,M2T5R387C2162VB72.h5,72.28571428571429,0.47511760336716685,0.07999999999192155,middle,1
T5,M2,388,72,2166,M2T5R388C2166VB72.h5,72.42857142857143,0.47610794751175706,0.09999999998990136,middle,1
T5,M2,389,73,2170,M2T5R389C2170VB73.h5,72.57142857142857,0.47709829165634726,0.09999999998990362,middle,1
T5,M2,390,73,2173,M2T5R390C2173VB73.h5,72.71428571428571,0.47808863580093747,0.09999999998990136,middle,1
T5,M2,391,73,2177,M2T5R391C2177VB73.h5,72.85714285714286,0.4790789799455278,0.07999999999192155,middle,1
T5,M2,392,73,2181,M2T5R392C2181VB73.h5,73.0,0.480069324090118,0.059999999993941726,middle,1
T5,M2,393,73,2185,M2T5R393C2185VB73.h5,73.0,0.480069324090118,0.0399999999959619,middle,1
T5,M2,394,73,2189,M2T5R394C2189VB73.h5,73.0,0.480069324090118,0.039999999995959656,middle,1
T5,M2,395,73,2193,M2T5R395C2193VB73.h5,73.0,0.480069324090118,0.0399999999959619,middle,1
T5,M2,396,73,2196,M2T5R396C2196VB73.h5,73.14285714285714,0.4810596682347082,0.059999999993941726,middle,1
T5,M2,397,73,2200,M2T5R397C2200VB73.h5,73.28571428571429,0.4820500123792985,0.07999999999192155,middle,1
T5,M2,398,73,2204,M2T5R398C2204VB73.h5,73.42857142857143,0.4830403565238887,0.0999999999899025,middle,1
T5,M2,399,74,2224,M2T5R399C2224VB74.h5,73.57142857142857,0.4840307006684789,0.09999999998990362,middle,1
T5,M2,400,74,2228,M2T5R400C2228VB74.h5,73.71428571428571,0.4850210448130692,0.0999999999899025,middle,1
T5,M2,401,74,2232,M2T5R401C2232VB74.h5,73.85714285714286,0.48601138895765944,0.07999999999192267,middle,1
T5,M2,402,74,2235,M2T5R402C2235VB74.h5,74.0,0.4870017331022497,0.07999999999192267,middle,1
T5,M2,403,74,2239,M2T5R403C2239VB74.h5,74.0,0.4870017331022497,0.07999999999192267,middle,1
T5,M2,404,74,2243,M2T5R404C2243VB74.h5,74.14285714285714,0.4879920772468399,0.07999999999192267,middle,1
T5,M2,405,74,2247,M2T5R405C2247VB74.h5,74.28571428571429,0.48898242139143017,0.07999999999192155,middle,1
T5,M2,406,74,2251,M2T5R406C2251VB74.h5,74.42857142857143,0.4899727655360204,0.09999999998990136,middle,1
T5,M2,407,75,2271,M2T5R407C2271VB75.h5,74.57142857142857,0.49096310968061063,0.09999999998990362,middle,1
T5,M2,408,75,2275,M2T5R408C2275VB75.h5,74.71428571428571,0.49195345382520084,0.0999999999899025,middle,1
T5,M2,409,75,2279,M2T5R409C2279VB75.h5,74.85714285714286,0.49294379796979115,0.09999999998990136,middle,1
T5,M2,410,75,2282,M2T5R410C2282VB75.h5,75.0,0.49393414211438136,0.09999999998990362,middle,1
T5,M2,411,75,2286,M2T5R411C2286VB75.h5,75.14285714285714,0.49492448625897156,0.09999999998990362,middle,1
T5,M2,412,75,2290,M2T5R412C2290VB75.h5,75.28571428571429,0.4959148304035619,0.09999999998990136,middle,1
T5,M2,413,75,2294,M2T5R413C2294VB75.h5,75.42857142857143,0.4969051745481521,0.09999999998990136,middle,1
T5,M2,414,76,2315,M2T5R414C2315VB76.h5,75.57142857142857,0.4978955186927423,0.09999999998990362,middle,1
T5,M2,415,76,2319,M2T5R415C2319VB76.h5,75.71428571428571,0.4988858628373325,0.09999999998990136,middle,1
T5,M2,416,76,2323,M2T5R416C2323VB76.h5,75.85714285714286,0.4998762069819228,0.07999999999192155,middle,1
T5,M2,417,76,2327,M2T5R417C2327VB76.h5,76.0,0.500866551126513,0.059999999993941726,middle,1
T5,M2,418,76,2331,M2T5R418C2331VB76.h5,76.0,0.500866551126513,0.0399999999959619,middle,1
T5,M2,419,76,2335,M2T5R419C2335VB76.h5,76.0,0.500866551126513,0.019999999997979828,middle,1
T5,M2,420,76,2338,M2T5R420C2338VB76.h5,76.0,0.500866551126513,0.0,middle,1
T5,M2,421,76,2342,M2T5R421C2342VB76.h5,76.0,0.500866551126513,0.019999999997979828,middle,1
T5,M2,422,76,2346,M2T5R422C2346VB76.h5,76.0,0.500866551126513,0.0399999999959619,middle,1
T5,M2,423,76,2350,M2T5R423C2350VB76.h5,76.14285714285714,0.5018568952711032,0.059999999993941726,middle,1
T5,M2,424,76,2354,M2T5R424C2354VB76.h5,76.28571428571429,0.5028472394156935,0.07999999999192155,middle,1
T5,M2,425,76,2358,M2T5R425C2358VB76.h5,76.42857142857143,0.5038375835602837,0.09999999998990136,middle,1
T5,M2,426,77,2361,M2T5R426C2361VB77.h5,76.57142857142857,0.504827927704874,0.09999999998990362,middle,1
T5,M2,427,77,2365,M2T5R427C2365VB77.h5,76.71428571428571,0.5058182718494642,0.09999999998990136,middle,1
T5,M2,428,77,2385,M2T5R428C2385VB77.h5,76.85714285714286,0.5068086159940545,0.07999999999192155,middle,1
T5,M2,429,77,2389,M2T5R429C2389VB77.h5,77.0,0.5077989601386447,0.07999999999192155,middle,1
T5,M2,430,77,2393,M2T5R430C2393VB77.h5,77.0,0.5077989601386447,0.0799999999919238,middle,1
T5,M2,431,77,2397,M2T5R431C2397VB77.h5,77.14285714285714,0.5087893042832349,0.07999999999192155,middle,1
