source_path,destination_path,type,size_bytes,sha256,reason,status
baselines\dp2net\data\windows_unified\C1_019_0.npy,,npy,18560,10f3d70d6e19ca241e52c50566ec5c4ca8037b1580cae73770df2629aec00d4d,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_019_1.npy,,npy,18560,c81016034d59dc69376b8ec82ee83ba845dc545c8cb5adccbc4346c415b63a20,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_019_2.npy,,npy,18560,793cb19d5f0f7cce322d7b197c8e0cb64efcb9ab8126c13c9cf5808cbf010250,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_019_3.npy,,npy,18560,27b903cbc1cdb3e9025394735e0e45af637daa133f3e283564c3b2a01c58424e,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_019_4.npy,,npy,18560,41696f2a344e5277cbb8b4320f43fb8bbdd1a250935398485c5b8d21abe8a4f8,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_019_5.npy,,npy,18560,874a9a8a89499248229c0e07e7329b299f508517d29d408104718cb88f108c49,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_019_6.npy,,npy,18560,307b2bc3be185127951d6917dc4ee5cc0888159ebe5c127437487824ef60c50d,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_019_7.npy,,npy,18560,cc2a73033e49a396c14e2252e3bb0e9120c3c5d245333a8455c0283727a1e1b6,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_020_0.npy,,npy,18560,0e6895a8b734134259e5303100ec8a6d11cc4df49f061ebecef1d81e47576735,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_020_1.npy,,npy,18560,0d1df43a2760e9de4d81cf21d9cb4b898968e251c2d4963f742b6d1a8cc22bfa,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_020_2.npy,,npy,18560,c47a1fa0df5c06bc1ed000fce1c15f0e0d94c33a398b8d26cd9b1a36e4c2a380,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_020_3.npy,,npy,18560,f98e3325d1c20c69a9ca1e009b7f241574dce5ff0ccc67607de5186edc2d4bd1,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_020_4.npy,,npy,18560,8e151e21ec974c89327fffc908cb6aa6f8a5cdf80e2bf044ff98220bd1ce8a96,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_020_5.npy,,npy,18560,036448332ea64f8546cd406f3489a7f5ab28e7ab2be8feab654b09e32b359ee5,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_020_6.npy,,npy,18560,470fded033c92c4ba4a54111a6317ec785f03e4822d2cc767abcf133ed981e4f,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_020_7.npy,,npy,18560,d11de65d410ce626cba65e988036e2972319bf04fd9637c8e82c980b2304a99a,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_021_0.npy,,npy,18560,7c70b7ada5e7661b03372806157ef0b4da15d4200ca88e17a120ca52def4f3d1,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_021_1.npy,,npy,18560,c99835441d24f939f27231fd3145136429b1ebda99e7ac2262bf7afb9d5028a6,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_021_2.npy,,npy,18560,e947fdd2cc3dd0cf93f4422af024154b22ba6c8ae3a178a744e22135cb8cc517,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_021_3.npy,,npy,18560,c332dfe2c72db3e102b950425c6d658fa8febc648073e788d93365c6d1f95206,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_021_4.npy,,npy,18560,cbc35c256715ad5c740a08ec8ce37e348d33268363f0d26151b96b71d523ff8c,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_021_5.npy,,npy,18560,50f1512ea685195f1cc133d50733bdecf9a06e0a5da33bb31257a3c14a7eb3da,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_021_6.npy,,npy,18560,0667454beaa7006290fff616751a465ee0fc0398ce7f582458be86049ebcfd4d,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_021_7.npy,,npy,18560,e9f9a97b5d10562d67364e66eb72b97123752e7245a9eafd20fa75d83418292a,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_022_0.npy,,npy,18560,987b10defb3d6b7d98d607a8dfb45a39480a96c06ec31b14574bb23387940ada,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_022_1.npy,,npy,18560,b6e963e7b7e36e46b3443c22961e426ef7f404a349dbb695681658834977fe8c,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_022_2.npy,,npy,18560,690cb4cc9ca24076f2c469730fde9a9c92fe66b77cab3f82fda306e3be6212ef,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_022_3.npy,,npy,18560,f74c321ec4b6959c300ad3abf9c296c8032904fbf73eadd6bc602a7e5f1a048c,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_022_4.npy,,npy,18560,eed46e09e3b4dac1f5f5d01ebdaa2f86286527e57b61ec8829e2f6292eb14b1f,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_022_5.npy,,npy,18560,610353a8e5150ffb1d3aa6742ec82796853d6a007555e7aa00b5147d479809e3,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_022_6.npy,,npy,18560,64a6878fed99eec546be57109fd077e11853d124996f9daa9604dbd8089bfb0e,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_022_7.npy,,npy,18560,c2a36b064e6557a03a0b13b85b1a1bc2a341b941f99d690055fc5e80a3d1c4ca,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_023_0.npy,,npy,18560,2213d138d490691adf8e4bc174f700f7aadeac76128b75707bc08e43a541ddec,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_023_1.npy,,npy,18560,1b52b9dede1064810aeaaf9089807f40b058bacfba75a32f6853b5792cd7cff6,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_023_2.npy,,npy,18560,78725e2d39ec9cfab19997a826b5ef13f034d82f8ceb5703bd4a7d3dcfad9e83,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_023_3.npy,,npy,18560,b4c0dbf1127d832733ce57f013d544987baf60a176693f03310664dd06a7ab32,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_023_4.npy,,npy,18560,7dab2fa5cb32644a9af786ad137a2c411f293242987e782a18c6eb4144d0bf37,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_023_5.npy,,npy,18560,e375014251bbd371658641707199a5eb22cf297e663742909e8df00528c2d09d,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_023_6.npy,,npy,18560,ad8205bf3e44ff5455b360009fc1e37af7ad96640d26c8e9c4516e00a7ef8db9,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_023_7.npy,,npy,18560,a0a18c925bdb5e19678f71065d9fdc07d894968762824d903f7bcc75664cbd26,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_024_0.npy,,npy,18560,8516057145d7c4e2f01ca88788c0158e3d5c301c5f593c84e2c12fbda580db6a,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_024_1.npy,,npy,18560,53286915938fad4eb7d83809aacefedf174efbe86360c12e4da173c6981dc32a,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_024_2.npy,,npy,18560,656da842d898ab3b5dc7a95de66128fc0881f6117a0a885eafea0011f7432bf6,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_024_3.npy,,npy,18560,27db3d7e9f5ddab81964430c8fe0da17f11904d7de306104a852c9ea7e71aa87,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_024_4.npy,,npy,18560,74c86a87a791549c75e6846a4bc09b87363e7adeb7731b67472508d377b41c67,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_024_5.npy,,npy,18560,f6067c9dd0b3b6587d71ee6378d969b6ac061cf8034a6e1ea40f89fff9e77d5c,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_024_6.npy,,npy,18560,ae8bb5a1a6191a23f9b4b661eab94386c6bf2c67052a342e43243ff09a54479c,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_024_7.npy,,npy,18560,633207b9b89c3be90cd097c05609573097fc3dcf829897b78cafd1174883fe39,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_025_0.npy,,npy,18560,c2d36cffae9d2eae3ea9cf8ecb1d3647ba2aa44bd98e2e835ac21abeafa0012b,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_025_1.npy,,npy,18560,83501069d528874b2c0c632e4f96ab4d8072aa46f9281d30be045b1d4134d23c,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_025_2.npy,,npy,18560,da3b531c56c8746567decc02b87859c5f4526768cbdcb877e109187531a76cd4,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_025_3.npy,,npy,18560,213bc89a38ec1ef7bd874aca05d06acd2c53f0f78054903985fe8f0e85fcea59,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_025_4.npy,,npy,18560,3dd026299f6b6d1d8bce7b6bbfe3b9aeae7b9f7d5c358bebdd7dead3275beea3,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_025_5.npy,,npy,18560,6785fcdb4bea9957ea35e0fb9a81b0cf48f6cbb238fa673e87822e2ff3b8bf44,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_025_6.npy,,npy,18560,5e6f777ecbf06eeb8a033721c955dd9be011e770a3f73ec2fb87829a782f8141,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_025_7.npy,,npy,18560,178509e04ec11a151319fc1d1899dddbc1b78a1b0a411f371de2db20a5287a96,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_026_0.npy,,npy,18560,d1f280d4cc78c1bf435f4cae2dcfe65ab30dd0c0b8354a6a7305c8482d30aef2,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_026_1.npy,,npy,18560,928da503822f232dad20a53c624d7f5909bb38813a5d8a9522141420b7eea828,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_026_2.npy,,npy,18560,2076471851da167479c37564a6a04c80bae771d5ba9ffd0d1b6913f3294d0211,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_026_3.npy,,npy,18560,2d91f543e4e2feaaffda2592c1154f42f105240965f9a66bc0b6fdc42f5e0f74,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_026_4.npy,,npy,18560,0f65eb87fe5af63b8efe7ade8322cceeae07688cc8b72cf20558e456f33667a4,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_026_5.npy,,npy,18560,d42808bbee4a20e1f6497c07013cb303d7e827e46708c854f5a13c79d9c6175b,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_026_6.npy,,npy,18560,2bf8c7d6f84c6131d273583b1b2f9e1cda510ca3a667a1984a2064224fa381b9,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_026_7.npy,,npy,18560,4a3915fb1c87772bed4cdfc3a0b7a7d4c5c3ee2302300ab88ba3d40b51bee2b4,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_027_0.npy,,npy,18560,22f7e8c28029ce1e0a9c2422cf545c815ee41bb22f059655ec2824b4cdb19942,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_027_1.npy,,npy,18560,15adbf39a071b120c3e8e10908a8ece69bd35e57ce7cd0361a71dcdb113fd81d,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_027_2.npy,,npy,18560,3eec49f71bd2a2e0ae9255d5ccbee403b83d4d0816360022e9c1eef0ea562705,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_027_3.npy,,npy,18560,3704994e4ab21c8e4ee11c6ba6bec109953ff72884b6e2950ffda7c332c57c80,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_027_4.npy,,npy,18560,e57d582747171f656086e79272562908f3281208165645b767a240df44c209f4,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_027_5.npy,,npy,18560,8e4aff5580c0034732bde7203ec894f5933521491681c0f607b858c1be158a26,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_027_6.npy,,npy,18560,3adac2a65fbdb9c27ff3ebf062e2ae370d6116d76a2be21a9a7a5617d8bb5681,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_027_7.npy,,npy,18560,c6650a92766fc378cc78c5378dbac58089757fe03e585ef4049689ed7d8c9c32,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_028_0.npy,,npy,18560,44b3a9a127bf9ead82b54c1cde4a159aaede4b4c144e800bfd3308bea02b9829,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_028_1.npy,,npy,18560,e9f481e7d09ddbea243d397d9be63f79370000c39d16196dfbf011ea773326eb,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_028_2.npy,,npy,18560,de8071f6004bfdfc6b78db359ab3d99d7614cc118cc50adabf8bca3ba14ceec0,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_028_3.npy,,npy,18560,e4cc5eaed0034a73e2aaa75fbab1ddb771bb6469bb3f6787a680d92b05cfaa00,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_028_4.npy,,npy,18560,3ddaafd19027f760760bcfefbf3a75060da9f0b1a8608b3281342a5c8164d985,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_028_5.npy,,npy,18560,76900fb3d34e0faf645c95ddb07f75b6373d79a84d7041530b0bf48e69668545,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_028_6.npy,,npy,18560,db13923c766e78c91e1c96d379d036dd1303ece637b34288ae57bca7125d10f1,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_028_7.npy,,npy,18560,7ff17a2c18b6728bd0ab1127099e3e7f55fca07139c929fd0538001c06d5599e,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_029_0.npy,,npy,18560,95ae01075bfd20e94a6a6b7eb136e9d7ac771f9a04bee1007ef66d24d9309e71,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_029_1.npy,,npy,18560,7a295cfd383644210dc43b50c8d548486bdb135abc9c72154f7190867bf79295,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_029_2.npy,,npy,18560,c52ccd1f97bbc8ae9226f6e71412fe40c695e6249ac93d51a34c78e8f5436232,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_029_3.npy,,npy,18560,b336d0db807727cad077545512a05b09f47f915b981109d882104b206a3700cf,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_029_4.npy,,npy,18560,0de39037b8384d12c749b95fe0201d86e33b6393fd507d8835ca2363a8f198e0,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_029_5.npy,,npy,18560,c04564b6a0cd346f7b101b6eccc90563aa54d3fbdd085cd15a45a1602db09eaa,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_029_6.npy,,npy,18560,c38f06e81fc5d118303147c38f70b59603817796d51cbbe4606ecb5fc9bc8523,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_029_7.npy,,npy,18560,aed8efe56c8a87c99b4226b74a95894aae2a7eba3cb99da990c6e25e3256bda4,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_030_0.npy,,npy,18560,8b46cdb1b1327df4d2eb3bd61a5dd75fa8a774b00aa3d9f7f2f00be3afb09cb3,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_030_1.npy,,npy,18560,6e50018eeabf143545f7e2a9073fefbf47a48d05f274e86b9c6caae45d41b8a3,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_030_2.npy,,npy,18560,d742b419f80c1c136f1ae92166e00db0a3d4f20740be0e9368a516c1164eee16,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_030_3.npy,,npy,18560,ea223e03440e8cae0499375237324cec4c9f40a1161aff5994fb99595e561665,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_030_4.npy,,npy,18560,45fa159f0f132f5b337081697aa05aadfcd27cb2088f8eddd6fe8a178808aacd,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_030_5.npy,,npy,18560,673354c0cb771353ef5bf9a54426985a589ca09c667a5aa9188650952f244361,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_030_6.npy,,npy,18560,40ee648a3a1062e1463682ad5e84e2018628b85bcf77e9edb1f8a63f0fcf4701,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_030_7.npy,,npy,18560,e0121e30f6e2bdf98410fe799d01887bf2ed658230638dbf98f759268a479332,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_031_0.npy,,npy,18560,045b52bde5a793d5623e2329b85c16626ab942fcf52e27bc1e87d44e4b25e552,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_031_1.npy,,npy,18560,954b99ac13cfaad40f0812674063f422ac1210e32f9ea81f70b06f6bcaa59173,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_031_2.npy,,npy,18560,4399b882bffb63fded2c8f6d06e79b2f68b70c7bac86658e04ca8b251d927a2c,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_031_3.npy,,npy,18560,17d21a77301fd6b3e341679d67b1f1d7cec0d4b897cae86cc166580950f33c34,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_031_4.npy,,npy,18560,65640afbcb69c60b68db32fad2d0e80f6537d5a65277c0d900dac95c264de2fa,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_031_5.npy,,npy,18560,fe365c449f471a8f13d97459dbede02b5aebadebcd06878102270f7823a1e877,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_031_6.npy,,npy,18560,0927d6bac0b1af55b61df37516de6924721dd55c5b08414b7c4f673c102c31cf,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_031_7.npy,,npy,18560,80774a3e6fb17218a39405452da5780a916cc8976dd337c95f6c3632d46c67ee,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_032_0.npy,,npy,18560,0e3b77a943f3e3c195f5ab32aef897235b49bb9288b1a531efba5ceb8dbde08e,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_032_1.npy,,npy,18560,67f5d8ebe9b3be18c9d81de066c1df22ae1b5cce77580721c1e87b6610b86f2f,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_032_2.npy,,npy,18560,911c2fec6156970024e29470bb035c8464f3f01617e59c8a189ed08aa090839d,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_032_3.npy,,npy,18560,4488e20982dcb63b86692212ec8f799096b33cca3d430599304580ab9e6f52f7,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_032_4.npy,,npy,18560,c40f0ed27052d49a985a33fde66dac943e0e4d57172a8fe84f45f6c1f06ae3f6,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_032_5.npy,,npy,18560,4f60a0bdf207cc8256790d5958384460959f04abc4b7a83f2b6e4981de015ad1,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_032_6.npy,,npy,18560,319a1cb4d11ab67f14678cdc309f8f332d7ba568483a707c662b82cf798bb232,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_032_7.npy,,npy,18560,8f68d265c19e7d055678912b2be06e59d9718d74015a64603c75cdce1720076a,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_033_0.npy,,npy,18560,aaca7981f1c6f464ac0748af1a7bbc7025e194448c1d6cfb5e0c8e1d36346071,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_033_1.npy,,npy,18560,0a7881e6e2c9a3b3b497594620cec05222bb6fa216bf09de043aec1e8463b936,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_033_2.npy,,npy,18560,6f631e511e89bf4c448a1863124f542f3b49e7c8b04b4b658f51fe3365314d23,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_033_3.npy,,npy,18560,b314a4a6f9d7bbb2ba7da126dae895b3f0ad6e818f22ac4015194853217b392a,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_033_4.npy,,npy,18560,b920a68bdaf869cd8233a07250cc20feffebcda3e2d131ced50f5b3875c5a9ac,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_033_5.npy,,npy,18560,53841969207d5704e19f650d5d774c8881b422f9383315835d3494774bb07e76,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows_unified\C1_033_6.npy,,npy,18560,5716c8c009f30ead7553df270061a6fe26eaa3b75e86dba0c2b2f6472cd1968a,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
