method,output,run_id,q_true,q_pred,q_pred_norm,true_stage,pred_stage,prob_early,prob_middle,prob_late,max_prob
A4,mix,140,0.3163316248568591,0.42632744,0.2820311780511632,middle,middle,0.0688987228055062,0.8926259272833562,0.0384753499101375,0.8926259272833562
A4,mix,141,0.3175856230797036,0.42738637,0.28454849172922325,middle,middle,0.0672632853846229,0.894932955367456,0.0378037592469208,0.894932955367456
A4,mix,142,0.31883962130254834,0.42736092,0.28448799138160186,middle,middle,0.0672700403811755,0.8949823016396588,0.0377476579781658,0.8949823016396588
A4,mix,143,0.3200936195253929,0.42821988,0.2865299316013581,middle,middle,0.0664754696749621,0.8958148502294812,0.0377096800945566,0.8958148502294812
A4,mix,144,0.32134761774823756,0.42876065,0.2878154629562961,middle,middle,0.0667977465507074,0.8949896015886741,0.0382126518596185,0.8949896015886741
A4,mix,145,0.3226016159710823,0.42909992,0.28862198370040143,middle,middle,0.0660062947842558,0.8960583755213883,0.0379353296933556,0.8960583755213883
A4,mix,146,0.32385561419392683,0.42858744,0.2874037040088899,middle,middle,0.0660977360920934,0.8962275252238865,0.0376747386830201,0.8962275252238865
A4,mix,147,0.32510961241677144,0.42978978,0.2902619353628781,middle,middle,0.0653651057612899,0.8965966596378945,0.0380382345998154,0.8965966596378945
A4,mix,148,0.32636361063961605,0.43004274,0.2908632779143234,middle,middle,0.0652482301194541,0.8966920959569573,0.0380596739225886,0.8966920959569573
A4,mix,149,0.3276176088624607,0.43056393,0.292102263225787,middle,middle,0.0648980663056521,0.8970462078374467,0.0380557258559011,0.8970462078374467
A4,mix,150,0.3288716070853052,0.42780825,0.2855513949376505,middle,middle,0.0674831750083038,0.8940170580723791,0.0384997669183171,0.8940170580723791
A4,mix,151,0.3301256053081499,0.4302209,0.29128680411991137,middle,middle,0.0656717504507734,0.8959521137031302,0.0383761358450962,0.8959521137031302
A4,mix,152,0.3313796035309944,0.42877644,0.2878529993212839,middle,middle,0.0663115037013935,0.8957610567494488,0.0379274395481576,0.8957610567494488
A4,mix,153,0.33263360175383916,0.4315061,0.29434201224419027,middle,middle,0.065404084322568,0.8956175878268995,0.0389783278495322,0.8956175878268995
A4,mix,154,0.3338875999766836,0.43216893,0.29591770754532304,middle,middle,0.0658491013465446,0.8945176982746242,0.039633200377831,0.8945176982746242
A4,mix,155,0.33514159819952827,0.4339731,0.3002066235440628,middle,middle,0.0650775884278088,0.8943870782045642,0.040535333366627,0.8943870782045642
A4,mix,156,0.3363955964223728,0.43381295,0.2998259111404654,middle,middle,0.065156752401539,0.894585981973242,0.040257265624219,0.894585981973242
A4,mix,157,0.33764959464521754,0.43551704,0.30387691457378524,middle,middle,0.0652019986644083,0.8931190545463065,0.0416789467882849,0.8931190545463065
A4,mix,158,0.33892662091897086,0.4366483,0.3065661728547312,middle,middle,0.064785773687393,0.8933775923680355,0.0418366339435714,0.8933775923680355
A4,mix,159,0.3402266750753522,0.43482205,0.30222476775282925,middle,middle,0.0657089921985049,0.8926874534126624,0.0416035543878325,0.8926874534126624
A4,mix,160,0.3415497572826421,0.43389755,0.30002702428029904,middle,middle,0.0654509808906631,0.8939936115724739,0.0405554075358629,0.8939936115724739
A4,mix,161,0.3428958675408408,0.45037955,0.33920842818970265,middle,middle,0.0598131521946594,0.8927003539927905,0.0474864938115501,0.8927003539927905
A4,mix,162,0.3442650056816676,0.4462752,0.32945146937793457,middle,middle,0.0607137888909075,0.8933259617794772,0.0459602493286152,0.8933259617794772
A4,mix,163,0.34565717187340295,0.4467305,0.3305338194082677,middle,middle,0.0605392532439638,0.8934042986487234,0.0460564481063128,0.8934042986487234
A4,mix,164,0.3470723660319067,0.44993588,0.3381537252730369,middle,middle,0.0602981941570752,0.8908113859692479,0.0488904198726769,0.8908113859692479
A4,mix,165,0.3484875601904105,0.45374623,0.34721178026552535,middle,middle,0.0590145714325448,0.890217361097578,0.0507680674688771,0.890217361097578
A4,mix,166,0.34990275443305463,0.45637932,0.3534712246788133,middle,middle,0.0593712889823549,0.8865210119047063,0.0541076991119387,0.8865210119047063
A4,mix,167,0.3513179485915584,0.46138558,0.3653722254757732,middle,middle,0.0577416748768378,0.8854691892822983,0.0567891358398637,0.8854691892822983
A4,mix,168,0.3527331427500622,0.47055346,0.3871663286958279,middle,middle,0.0577505174163571,0.8767180088342209,0.065531473748422,0.8767180088342209
A4,mix,169,0.35414833690856584,0.4835607,0.418087450172988,middle,middle,0.0576553786801877,0.8628850641996136,0.0794595571191984,0.8628850641996136
A4,mix,170,0.35556353106706967,0.49388233,0.4426242754389398,middle,middle,0.0597248231834134,0.8382137024235987,0.1020614743919877,0.8382137024235987
A4,mix,171,0.35697872530971375,0.5033934,0.4652342181206903,middle,middle,0.0612620331676988,0.8126495093013002,0.1260884575300008,0.8126495093013002
A4,mix,172,0.3583939194682176,0.5055533,0.4703687839685195,middle,middle,0.0646115749038054,0.7948664818599693,0.1405219432352251,0.7948664818599693
A4,mix,173,0.3598091136267213,0.5136125,0.4895273066227282,middle,middle,0.0641219572780923,0.7807051144917835,0.155172928229124,0.7807051144917835
A4,mix,174,0.36122430786936544,0.51849055,0.5011235235466612,middle,middle,0.0661174134081024,0.7565719593940005,0.177310627196897,0.7565719593940005
A4,mix,175,0.3626395020278692,0.5289565,0.5260034297622678,middle,middle,0.0660861024305786,0.7215223411333049,0.2123915564351164,0.7215223411333049
A4,mix,176,0.36405469627051334,0.52098805,0.5070606401747244,middle,middle,0.0676651669744973,0.7454715847607718,0.1868632482637308,0.7454715847607718
A4,mix,177,0.36546989042901706,0.5272335,0.5219074730254698,middle,middle,0.066469294216703,0.7277340102974786,0.2057966954848183,0.7277340102974786
A4,mix,178,0.36688508458752084,0.52223736,0.5100305297341259,middle,middle,0.0666563040580115,0.7429532912208772,0.1903904047201113,0.7429532912208772
A4,mix,179,0.368300278830165,0.5195219,0.503575273390246,middle,middle,0.0649157495213905,0.7591148170609444,0.175969433416665,0.7591148170609444
A4,mix,180,0.3697154729886687,0.50754213,0.4750966781280354,middle,middle,0.0639270336676579,0.7956276034606885,0.1404453628706535,0.7956276034606885
A4,mix,181,0.37113066714717247,0.5027605,0.46372967313013946,middle,middle,0.0617507063834281,0.8122191904481753,0.1260301031673964,0.8122191904481753
A4,mix,182,0.3725458613056763,0.49763444,0.45154388091294256,middle,middle,0.0612185595157631,0.8242939844132929,0.1144874560699437,0.8242939844132929
A4,mix,183,0.37396105546417985,0.4934488,0.4415936775723676,middle,middle,0.0623098600963017,0.831326606842998,0.1063635330597002,0.831326606842998
A4,mix,184,0.37537624970682415,0.49716693,0.4504325049790944,middle,middle,0.0612211304176721,0.8278990176454409,0.110879851935887,0.8278990176454409
A4,mix,185,0.37679144386532776,0.4852418,0.42208380122941913,middle,middle,0.0604449872504502,0.8505012408104434,0.0890537719381062,0.8505012408104434
A4,mix,186,0.37820663802383164,0.47458526,0.39675081991545746,middle,middle,0.0591613054781731,0.8677349477254754,0.0731037467953514,0.8677349477254754
A4,mix,187,0.37962183218233536,0.47047713,0.38698487519744157,middle,middle,0.0603219956112294,0.8695794113275304,0.0700985930602402,0.8695794113275304
A4,mix,188,0.38103702634083914,0.4647055,0.3732644185631962,middle,middle,0.0587970717666006,0.878967470397756,0.0622354578346433,0.878967470397756
A4,mix,189,0.38245222058348327,0.46090433,0.364228186485881,middle,middle,0.0593646223706804,0.8819216787432903,0.0587136988850291,0.8819216787432903
A4,mix,190,0.3842404922043516,0.4567722,0.3544051883948628,middle,middle,0.058613139476274,0.8874914283355663,0.0538954321871596,0.8874914283355663
A4,mix,191,0.38640184128758426,0.45233768,0.34386334157625287,middle,middle,0.0600108319552786,0.8892266504486815,0.0507625175950397,0.8892266504486815
A4,mix,192,0.3889362679173217,0.4494275,0.3369451921994133,middle,middle,0.0592432461946228,0.8937254365139558,0.0470313172904213,0.8937254365139558
A4,mix,193,0.39184377192528336,0.45533293,0.35098372138814715,middle,middle,0.0563809045825922,0.8948383272140791,0.0487807682023285,0.8948383272140791
A4,mix,194,0.39512435347974995,0.4504533,0.3393837484504913,middle,middle,0.056858539508518,0.8981895890475787,0.0449518714429031,0.8981895890475787
A4,mix,195,0.39877801249658074,0.44878685,0.33542222372383035,middle,middle,0.0565628179536357,0.9005071729376797,0.0429300091076843,0.9005071729376797
A4,mix,196,0.4028047489757763,0.44513428,0.3267392471143551,middle,middle,0.0570659316609891,0.9024573422591892,0.0404767260788216,0.9024573422591892
A4,mix,197,0.40683148545497166,0.44631132,0.32953733470430324,middle,middle,0.0558128965365342,0.9042116757940122,0.0399754276684534,0.9042116757940122
A4,mix,198,0.41085822193416716,0.4423904,0.32021643006794487,middle,middle,0.0568438325538262,0.9049056457303234,0.0382505217148504,0.9049056457303234
A4,mix,199,0.41488495841336254,0.44125783,0.3175240576237225,middle,middle,0.0565896766203622,0.9061101851959366,0.037300138182701,0.9061101851959366
A4,mix,200,0.4189116948925581,0.43987042,0.31422587344716946,middle,middle,0.05690467672343,0.906542627338654,0.0365526959369161,0.906542627338654
A4,mix,201,0.4229384313717534,0.44113916,0.3172419524664642,middle,middle,0.0559903914711666,0.9073350883294456,0.0366745201983877,0.9073350883294456
A4,mix,202,0.42696516785094896,0.43986863,0.314221618216433,middle,middle,0.0563518447364815,0.9074777893114542,0.0361703659510644,0.9074777893114542
A4,mix,203,0.4309919042460039,0.44248894,0.3204506817085972,middle,middle,0.055421073989605,0.907361540272495,0.0372173857368997,0.907361540272495
A4,mix,204,0.43501864072519925,0.43977445,0.3139977312718761,middle,middle,0.0569302673925617,0.906063936092114,0.0370057965143241,0.906063936092114
A4,mix,205,0.4390453772043946,0.4453777,0.327317910950032,middle,middle,0.0548773570999672,0.9062081846310972,0.0389144582679353,0.9062081846310972
A4,mix,206,0.44307211359944976,0.44291887,0.32147272156921913,middle,middle,0.0562898467922937,0.9049414624902292,0.038768690716477,0.9049414624902292
A4,mix,207,0.44709885007864514,0.4470755,0.3313539616451774,middle,middle,0.0550306100622298,0.9038831852624652,0.0410862046743047,0.9038831852624652
A4,mix,208,0.45112558655784063,0.44635886,0.32965034792732556,middle,middle,0.0559511938130599,0.9030367365369584,0.0410120696489818,0.9030367365369584
A4,mix,209,0.455152323037036,0.45202142,0.34311152075351364,middle,middle,0.0540659483557125,0.9013036770946062,0.0446303745486812,0.9013036770946062
A4,mix,210,0.45917905951623156,0.45175317,0.3424738304490179,middle,middle,0.0545804042606308,0.9006424696393791,0.0447771260989899,0.9006424696393791
A4,mix,211,0.4632057959954269,0.45707557,0.35512636680185194,middle,middle,0.0533032461143032,0.8984758325670031,0.0482209213176935,0.8984758325670031
A4,mix,212,0.46723253247462226,0.45999682,0.36207083204698876,middle,middle,0.0531730601531,0.8955332383287374,0.0512937015171625,0.8955332383287374
A4,mix,213,0.4712592689538178,0.46648896,0.3775041022554827,middle,middle,0.052272190672063,0.8910234447635658,0.056704364563371,0.8910234447635658
A4,mix,214,0.4752860054330132,0.47592893,0.39994502431971346,middle,middle,0.0518545185502664,0.8830864152641301,0.0650590661846034,0.8830864152641301
A4,mix,215,0.4793127419122085,0.46926838,0.38411140583841397,middle,middle,0.0528217404059273,0.8891116192616778,0.0580666403313948,0.8891116192616778
A4,mix,216,0.48333947830726365,0.4926544,0.43970521092598785,middle,middle,0.0522288467462398,0.8615815380845484,0.0861896151682118,0.8615815380845484
A4,mix,217,0.4873662147864592,0.4809557,0.4118947819783516,middle,middle,0.0530316076081765,0.8735170825502379,0.0734513098405855,0.8735170825502379
A4,mix,218,0.49139295126565435,0.49552202,0.4465221856547031,middle,middle,0.0529163187814694,0.852931610580067,0.0941520706374634,0.852931610580067
A4,mix,219,0.4954196876607095,0.48672298,0.4256048976887403,middle,middle,0.0539896345826311,0.8605934084703611,0.0854169569460077,0.8605934084703611
A4,mix,220,0.49944642413990487,0.5169382,0.49743324006414935,middle,middle,0.0563596173657325,0.7851572355523795,0.158483147080888,0.7851572355523795
A4,mix,221,0.5034731606191004,0.5215835,0.5084761581311528,middle,middle,0.0570083216035232,0.7737751654562128,0.1692165129392639,0.7737751654562128
A4,mix,222,0.5080172527216286,0.5435706,0.5607444171953714,middle,middle,0.0568058583460798,0.6880096331956687,0.2551845084572515,0.6880096331956687
A4,mix,223,0.5130787005316301,0.54363286,0.5608924231538351,middle,middle,0.0568363127760661,0.6902389397294626,0.2529247474934711,0.6902389397294626
A4,mix,224,0.5186575039649646,0.56582767,0.6136544553891508,middle,middle,0.0546158977812958,0.5738421278769347,0.3715419743407693,0.5738421278769347
A4,mix,225,0.5247536630216317,0.59940237,0.6934690338284817,late,late,0.0451684430901906,0.3939793596624276,0.5608521972463818,0.5608521972463818
A4,mix,226,0.5313671777016317,0.61830604,0.7384072894794996,late,late,0.0387652678463869,0.321224527570188,0.640010204582425,0.640010204582425
A4,mix,227,0.5384980480049646,0.6521367,0.8188303421419014,late,late,0.0284907724598579,0.2268800472394102,0.7446291802997317,0.7446291802997317
A4,mix,228,0.5461462739316305,0.6587535,0.8345599570786653,late,late,0.0269458487171778,0.2139548433050597,0.7590993079767625,0.7590993079767625
A4,mix,229,0.5537944998582961,0.6790881,0.8828998536892805,late,late,0.0228180345014437,0.1803944184267754,0.7967875470707808,0.7967875470707808
A4,mix,230,0.5614427257849618,0.6886471,0.9056237367113644,late,late,0.0212124638735698,0.1661238539744534,0.8126636821509767,0.8126636821509767
A4,mix,231,0.5690909517116278,0.69729966,0.9261928089241027,late,late,0.0194528861196423,0.1537287900654336,0.826818323813924,0.826818323813924
A4,mix,232,0.5767391776382933,0.7031369,0.9400692352167932,late,late,0.0185714848700104,0.145893718801119,0.8355347963278706,0.8355347963278706
A4,mix,233,0.5843874036490995,0.7091807,0.9544367008731247,late,late,0.0176421162381681,0.1383548993307596,0.844002984430072,0.844002984430072
A4,mix,234,0.5920356296599056,0.71226776,0.961775333608992,late,late,0.0172999021217539,0.1344890453478788,0.8482110525293671,0.8482110525293671
A4,mix,235,0.5996838556707117,0.7165055,0.9718493903134597,late,late,0.0168381885022427,0.1297962414151816,0.8533655700815755,0.8533655700815755
A4,mix,236,0.6073320816815179,0.71472526,0.9676173612820511,late,late,0.0173462887853109,0.1310002994481271,0.8516534117655619,0.8516534117655619
A4,mix,237,0.6149803076923238,0.7191046,0.9780280328872328,late,late,0.0166662188839598,0.127021063379886,0.8563127177351542,0.8563127177351542
A4,mix,238,0.6226285336189898,0.7185916,0.9768085170393065,late,late,0.0168959487365621,0.1271825756594317,0.8559214756030061,0.8559214756030061
A4,mix,239,0.6302767595456554,0.7210478,0.9826474543213279,late,late,0.0165627313204562,0.1248275499094413,0.8586097187691022,0.8586097187691022
A4,mix,240,0.6379249854723213,0.7175316,0.9742886597317002,late,late,0.0170896405516901,0.1282352972650729,0.854675062182237,0.854675062182237
A4,mix,241,0.645573211398987,0.72130144,0.9832504133850083,late,late,0.0165957390589685,0.1244914399394601,0.8589128210005712,0.8589128210005712
A4,mix,242,0.6532214373256527,0.7201746,0.9805716624335903,late,late,0.0167620424724455,0.1254401338446482,0.8577978236819062,0.8577978236819062
A4,mix,243,0.6608696632523182,0.72146606,0.9836417519793274,late,late,0.0165885029927099,0.1241489675724685,0.8592625294338215,0.8592625294338215
A4,mix,244,0.6685178891789844,0.71906686,0.9779383164581866,late,late,0.0167864135578859,0.1265620073949475,0.8566515790461666,0.8566515790461666
A4,mix,245,0.6761661151897903,0.72204554,0.9850193056704705,late,late,0.016524655515147,0.1236028316011344,0.8598725128827186,0.8598725128827186
A4,mix,246,0.6838143412005964,0.71653426,0.9719177592721074,late,late,0.0174418767156851,0.1282384783513232,0.8543196449319915,0.8543196449319915
A4,mix,247,0.6914625672114025,0.7225299,0.9861707378266139,late,late,0.0165323068387828,0.1231011445821655,0.8603665485780515,0.8603665485780515
A4,mix,248,0.6991107932222087,0.7220476,0.9850242027516533,late,late,0.0167462241842124,0.1232437896991479,0.8600099861156396,0.8600099861156396
A4,mix,249,0.7067590192330147,0.72345483,0.9883695035054106,late,late,0.0164843946220723,0.1220846703770007,0.8614309349999268,0.8614309349999268
A4,mix,250,0.7144072451596807,0.7191023,0.9780225652723201,late,late,0.0170130681873438,0.1261953930069569,0.8567915388046993,0.8567915388046993
A4,mix,251,0.7220554710863463,0.72331786,0.9880438951512381,late,late,0.0165053130482139,0.1221115043360197,0.8613831826147663,0.8613831826147663
A4,mix,252,0.729703697013012,0.7223205,0.9856729471471681,late,late,0.0166894167518554,0.1229410018398187,0.8603695814073258,0.8603695814073258
A4,mix,253,0.7373519229396778,0.7235841,0.9886768072357447,late,late,0.0164812343774514,0.1217732454001331,0.8617455202214153,0.8617455202214153
A4,mix,254,0.7448714868279991,0.72088385,0.9822577084670052,late,late,0.0167005827087548,0.1244347073241074,0.8588647099661377,0.8588647099661377
A4,mix,255,0.752262388677976,0.7240962,0.9898941835821836,late,late,0.0164608296144012,0.1213252674612896,0.8622139029233091,0.8622139029233091
A4,mix,256,0.7595246284896082,0.7234667,0.9883977211528081,late,late,0.0164903518579075,0.12196675875572,0.8615428893853724,0.8615428893853724
A4,mix,257,0.7666582063470367,0.7244208,0.9906658304520413,late,late,0.0163479003710744,0.1210111851000012,0.8626409145279242,0.8626409145279242
A4,mix,258,0.7736631222502615,0.7258857,0.9941482257066757,late,late,0.0163040979159123,0.1194117748243731,0.8642841272587144,0.8642841272587144
A4,mix,259,0.7805393761151413,0.72600853,0.9944402201152543,late,late,0.0162508699662453,0.1193437919140995,0.8644053381186552,0.8644053381186552
A4,mix,260,0.7872869679416767,0.726561,0.995753564989531,late,late,0.0162505694687145,0.1188159222659743,0.864933508264311,0.864933508264311
A4,mix,261,0.7940345597682124,0.7272123,0.997301850899384,late,late,0.0161660377231874,0.118252370431993,0.8655815918438194,0.8655815918438194
A4,mix,262,0.8007821515947479,0.72713685,0.9971224893580074,late,late,0.0161842133441468,0.1182786507553888,0.8655371358994643,0.8655371358994643
A4,mix,263,0.8075297434212836,0.7276809,0.9984158180072558,late,late,0.0161156690186903,0.1178671033970041,0.8660172275833053,0.8660172275833053
A4,mix,264,0.8142773352478189,0.72762245,0.9982768692717564,late,late,0.0161567162382731,0.1178798444813201,0.8659634392794068,0.8659634392794068
A4,mix,265,0.8210249269902141,0.7283473,0.9999999999976228,late,late,0.0161364152096111,0.1171925774298828,0.8666710073595058,0.8666710073595058
A4,mix,266,0.8277725187326093,0.7279494,0.9990541026177202,late,late,0.0162286145691854,0.1174282720801803,0.8663431133496343,0.8663431133496343
A4,mix,267,0.8345201104750046,0.7278298,0.9987697866422582,late,late,0.016264565373452,0.1174403538434424,0.8662950807821055,0.8662950807821055
A4,mix,268,0.8412677022173995,0.72427356,0.9903158080086715,late,late,0.0167363382681371,0.1199781460400392,0.8632855156908236,0.8632855156908236
A4,mix,269,0.8480152939597948,0.7273109,0.9975362451734687,late,late,0.0163150413605767,0.1180007710405717,0.8656841875978515,0.8656841875978515
A4,mix,270,0.8547628857021901,0.72569853,0.9937032807139732,late,late,0.0165512398429502,0.1192568962984503,0.8641918638575994,0.8641918638575994
A4,mix,271,0.8615104774445851,0.72657275,0.9957814973700634,late,late,0.0163919481898344,0.1187844570322446,0.864823594776921,0.864823594776921
A4,mix,272,0.8682580691869803,0.7240074,0.9896830861020748,late,late,0.0166647512794868,0.1209296255293979,0.8624056231901152,0.8624056231901152
A4,mix,273,0.8750056609293755,0.72571313,0.9937379881825498,late,late,0.0164507059890057,0.1195584112560481,0.8639908827539463,0.8639908827539463
A4,mix,274,0.8817532527559108,0.72425324,0.9902675028195296,late,late,0.0166695508580675,0.1207875640230173,0.8625428851179152,0.8625428851179152
A4,mix,275,0.8885008445824465,0.724621,0.9911417506718363,late,late,0.0165677617825047,0.1206470375499436,0.8627852006665516,0.8627852006665516
A4,mix,276,0.895248436408982,0.7225512,0.9862213726951536,late,late,0.0168254039715567,0.1225062562241364,0.8606683398033066,0.8606683398033066
A4,mix,277,0.9019960282355175,0.7235713,0.9886463787701436,late,late,0.0167861109003723,0.1215644943162145,0.8616493947824131,0.8616493947824131
A4,mix,278,0.9087436200620531,0.7217406,0.9842943950219973,late,late,0.0171018481615625,0.1231478037936266,0.8597503480438107,0.8597503480438107
A4,mix,279,0.9154912118885886,0.71384376,0.9655218384361502,late,late,0.0184747019159069,0.1293000782884174,0.8522252197946757,0.8522252197946757
A4,mix,280,0.9222388037151243,0.72123325,0.9830883104889654,late,late,0.0172058769212142,0.1239482718952655,0.8588458511825202,0.8588458511825202
A4,mix,281,0.9289863954575196,0.71787614,0.9751077084456271,late,late,0.0178789561552884,0.1266331739391192,0.8554878699045921,0.8554878699045921
A4,mix,282,0.9357339871999145,0.7196655,0.9793614177587766,late,late,0.0175456359074117,0.1254581672911928,0.8569961968003953,0.8569961968003953
A4,mix,283,0.9424815789423098,0.71418285,0.966327931279958,late,late,0.0183479671659173,0.1306511816462186,0.8510008511868641,0.8510008511868641
A4,mix,284,0.949229170684705,0.7173168,0.9737780320433285,late,late,0.0177210669334793,0.1276450877106866,0.8546338453548339,0.8546338453548339
A4,mix,285,0.9559767624271,0.71529436,0.9689702393893707,late,late,0.01815407472035,0.1296318901501179,0.852214035128532,0.852214035128532
A4,mix,286,0.9618936363706977,0.71626395,0.9712751718864291,late,late,0.0179754970231936,0.1286505221080193,0.853373980867787,0.853373980867787
A4,mix,287,0.9669797925154976,0.71266985,0.9627311915569312,late,late,0.0185793167188711,0.1321568929309961,0.8492637903491327,0.8492637903491327
A4,mix,288,0.9712352308615,0.7173682,0.9739002213505087,late,late,0.0179426484742794,0.1275106451992615,0.8545467063254589,0.8545467063254589
A4,mix,289,0.9746599514087049,0.71797204,0.9753356842152494,late,late,0.0177596022615972,0.1268744018870755,0.8553659958503272,0.8553659958503272
A4,mix,290,0.9772539541571122,0.72005737,0.9802929804787124,late,late,0.0174284918215507,0.1247893472861526,0.8577821608912966,0.8577821608912966
A4,mix,291,0.9790172391067218,0.72091377,0.9823288350053482,late,late,0.0172158222231053,0.1239961678138099,0.8587880099620848,0.8587880099620848
A4,mix,292,0.979949806257534,0.7223503,0.9857437884186461,late,late,0.0170741782193824,0.1225335253781897,0.8603922964014279,0.8603922964014279
A4,mix,293,0.9808823734083459,0.72351897,0.9885219786447595,late,late,0.016812381087943,0.1214541430076805,0.8617334759033763,0.8617334759033763
A4,mix,294,0.9818149405591582,0.7246454,0.9911997549343888,late,late,0.016693217990756,0.1203822637791433,0.8629245182291007,0.8629245182291007
A4,mix,295,0.9827475077099702,0.7262426,0.994996656907699,late,late,0.0164897101590843,0.1189547467203973,0.8645555431195182,0.8645555431195182
A4,mix,296,0.9836800748607823,0.72641045,0.9953956739351347,late,late,0.0165171272271047,0.1185502160609735,0.8649326567109216,0.8649326567109216
A4,mix,297,0.9846126420115944,0.7266068,0.9958624418430106,late,late,0.0164753924169923,0.118265283560922,0.8652593240210855,0.8652593240210855
A4,mix,298,0.9855452091624065,0.72630125,0.9951360810879737,late,late,0.016530220683077,0.1183376560725286,0.8651321232433943,0.8651321232433943
A4,mix,299,0.9864777763132186,0.72520447,0.9925287894862411,late,late,0.0166972532887457,0.1189773142042053,0.8643254325060489,0.8643254325060489
A4,mix,300,0.9874103434640309,0.72427064,0.9903088665149562,late,late,0.0168674854057749,0.1196886194457623,0.8634438951474627,0.8634438951474627
A4,mix,301,0.9883429106148428,0.7245731,0.991027881648219,late,late,0.0167918119321654,0.1195914714852731,0.8636167165815614,0.8636167165815614
A4,mix,302,0.9892754777656552,0.72329277,0.9879842506042119,late,late,0.0169773322352512,0.1205324648623102,0.8624902029014383,0.8624902029014383
A4,mix,303,0.9902080449164672,0.7232041,0.9877734621632067,late,late,0.0169918612408153,0.120666555353588,0.8623415834045965,0.8623415834045965
A4,mix,304,0.9911406120672793,0.7223003,0.985624927224891,late,late,0.0171069242273749,0.1214813459703372,0.8614117298012878,0.8614117298012878
A4,mix,305,0.9920731792180913,0.72282696,0.9868769159509514,late,late,0.0170347176650458,0.1211146909690018,0.8618505913649523,0.8618505913649523
A4,mix,306,0.9930057463689035,0.7219857,0.9848770525937843,late,late,0.0171543319013646,0.1218325712548805,0.8610130968427547,0.8610130968427547
A4,mix,307,0.9939383135197154,0.7219835,0.9848718227012593,late,late,0.0171560821892521,0.121864098600977,0.8609798192087708,0.8609798192087708
A4,mix,308,0.9948708806705275,0.7212323,0.983086052126284,late,late,0.0172503379092825,0.1224793664018864,0.860270295687831,0.860270295687831
A4,mix,309,0.9958034478213397,0.7216712,0.9841294156850653,late,late,0.0172116828308761,0.1220498971941512,0.8607384199739726,0.8607384199739726
A4,mix,310,0.9967360149721519,0.72109437,0.9827581616371913,late,late,0.0173021309772958,0.1224775560136474,0.8602203130080566,0.8602203130080566
A4,mix,311,0.9976685821229638,0.719422,0.9787825637451898,late,late,0.0175906103078061,0.1237008855734502,0.8587085041177436,0.8587085041177436
A4,mix,312,0.9986011492737761,0.7207617,0.9819673305706615,late,late,0.0173992032148002,0.1226047967130191,0.8599960000711807,0.8599960000711807
A4,mix,313,0.999067432849182,0.7187479,0.9771800771309846,late,late,0.0177148187834437,0.1241853466398199,0.8580998345757361,0.8580998345757361
A4,mix,314,0.9995337164245882,0.7188635,0.9774548842109462,late,late,0.0177081414227941,0.1241025902873431,0.8581892682888627,0.8581892682888627
A4,mix,315,0.9999999999999941,0.716803,0.9725566144163019,late,late,0.0180590994382417,0.1258663054187563,0.8560745951420018,0.8560745951420018
A5,ordered,12,0.0543003305631503,0.30841658,0.0017306665255505335,early,early,0.978800010217908,0.021199957620838,3.2159922033871583e-08,0.978800010217908
A5,ordered,13,0.06073574092286961,0.3110891,0.008083844876233698,early,early,0.9839117918658908,0.0159031707623537,0.0001850373704392,0.9839117918658908
A5,ordered,14,0.06752073714772493,0.31120992,0.00837106106482324,early,early,0.9849351675154102,0.0148828205794065,0.0001820119038719,0.9849351675154102
A5,ordered,15,0.07469686804741528,0.31091222,0.007663361517205975,early,early,0.9850033791459306,0.0148161095169772,0.00018051133578,0.9850033791459306
A5,ordered,16,0.08106227456612462,0.31094438,0.0077398130370292095,early,early,0.9848787257169844,0.0149419974485041,0.0001792768331978,0.9848787257169844
A5,ordered,17,0.08742768107641992,0.31115308,0.008235939659762662,early,early,0.984554120362177,0.0152653533098227,0.0001805263266821,0.984554120362177
A5,ordered,18,0.09358816870377357,0.31056365,0.00683473259106227,early,early,0.9843882988578218,0.0154322039813071,0.0001794971595516,0.9843882988578218
A5,ordered,19,0.09954373743977155,0.3120317,0.010324616100903308,early,early,0.9838890190241696,0.0159288270858231,0.0001821538886809,0.9838890190241696
A5,ordered,20,0.10529438728441383,0.31146237,0.008971191232092354,early,early,0.983734280341524,0.0160828549946903,0.0001828646624581,0.983734280341524
A5,ordered,21,0.11084011823770042,0.30944452,0.00417431003572118,early,early,0.9844453607643218,0.01537238303576,0.0001822561986006,0.9844453607643218
A5,ordered,22,0.1161809303080454,0.30778018,0.00021780125143672674,early,early,0.9849939868335208,0.0148271433295173,0.0001788698356507,0.9849939868335208
A5,ordered,23,0.1213168234786207,0.30768856,0.0,early,early,0.9852851290574116,0.0145356033121028,0.0001792676291773,0.9852851290574116
A5,ordered,24,0.1262477977578404,0.3082663,0.0013734173216004494,early,early,0.9853979752243542,0.0144213317278501,0.0001806930464881,0.9853979752243542
A5,ordered,25,0.13117877203706002,0.30879354,0.002626784837508311,early,early,0.9854790871008896,0.01433953363014,0.0001813792676635,0.9854790871008896
A5,ordered,26,0.13610974631627965,0.30929556,0.003820198767286292,early,early,0.985558732964774,0.0142580638054729,0.0001832032284469,0.985558732964774
A5,ordered,27,0.14104072059549935,0.30984277,0.005121039443979861,early,early,0.9855753778719456,0.0142388503192724,0.0001857718074755,0.9855753778719456
